"taxon"	"run"	"eee_run"	"count_type"	"cutoff_type"	"cutoff"	"clusters"	"removed_clusters"	"unique_bins"	"removed_uniques"	"duplicate_bins"	"duplicate_bin_records"	"remaining_dups"	"remaining_dup_records"	"false_pos"	"false_neg"	"finbol_clusters"	"removed_finbol_clusters"	"spp_in_known"	"found_spp_in_known"	"clusters_in_known"	"spurious"	"remaining_spurious"	"false_pos_finbol"	"false_neg_spurious"	"false_pos_comb"	"false_neg_comb"
"Ephemeroptera"	209	12	"raw"	"max"	3	46	2	39	1	1	1	0	0	0.0256410256410256	0	14	0	28	12	18	3	3	0	1	0.0188679245283019	0.75
"Ephemeroptera"	210	12	"raw"	"max"	4	46	3	39	2	1	1	0	0	0.0512820512820513	0	14	1	28	12	18	3	3	0.0714285714285714	1	0.0566037735849057	0.75
"Ephemeroptera"	211	12	"raw"	"max"	5	46	3	39	2	1	1	0	0	0.0512820512820513	0	14	1	28	12	18	3	3	0.0714285714285714	1	0.0566037735849057	0.75
"Ephemeroptera"	212	12	"raw"	"max"	6	46	5	39	3	1	1	0	0	0.0769230769230769	0	14	2	28	12	18	3	3	0.142857142857143	1	0.0943396226415094	0.75
"Ephemeroptera"	213	12	"raw"	"max"	7	46	5	39	3	1	1	0	0	0.0769230769230769	0	14	2	28	12	18	3	3	0.142857142857143	1	0.0943396226415094	0.75
"Ephemeroptera"	214	12	"raw"	"max"	8	46	5	39	3	1	1	0	0	0.0769230769230769	0	14	2	28	12	18	3	3	0.142857142857143	1	0.0943396226415094	0.75
"Ephemeroptera"	215	12	"raw"	"max"	9	46	5	39	3	1	1	0	0	0.0769230769230769	0	14	2	28	12	18	3	3	0.142857142857143	1	0.0943396226415094	0.75
"Ephemeroptera"	216	12	"raw"	"max"	10	46	5	39	3	1	1	0	0	0.0769230769230769	0	14	2	28	12	18	3	3	0.142857142857143	1	0.0943396226415094	0.75
"Poduromorpha"	1	1	"calibrated"	"sum"	2	373	184	83	1	36	115	19	29	0.0120481927710843	0.527777777777778	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.527777777777778
"Poduromorpha"	2	1	"calibrated"	"sum"	3	373	184	83	1	36	115	19	29	0.0120481927710843	0.527777777777778	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.527777777777778
"Poduromorpha"	3	1	"calibrated"	"sum"	4	373	184	83	1	36	115	19	29	0.0120481927710843	0.527777777777778	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.527777777777778
"Poduromorpha"	4	1	"calibrated"	"sum"	5	373	184	83	1	36	115	19	29	0.0120481927710843	0.527777777777778	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.527777777777778
"Poduromorpha"	5	1	"calibrated"	"sum"	6	373	184	83	1	36	115	19	29	0.0120481927710843	0.527777777777778	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.527777777777778
"Poduromorpha"	6	1	"calibrated"	"sum"	7	373	184	83	1	36	115	19	29	0.0120481927710843	0.527777777777778	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.527777777777778
"Poduromorpha"	7	1	"calibrated"	"sum"	8	373	185	83	2	36	115	19	29	0.0240963855421687	0.527777777777778	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.527777777777778
"Poduromorpha"	8	1	"calibrated"	"sum"	9	373	185	83	2	36	115	19	29	0.0240963855421687	0.527777777777778	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.527777777777778
"Poduromorpha"	9	1	"calibrated"	"sum"	10	373	185	83	2	36	115	19	29	0.0240963855421687	0.527777777777778	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.527777777777778
"Poduromorpha"	10	2	"calibrated"	"sum"	2	373	178	83	1	36	115	20	30	0.0120481927710843	0.555555555555556	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.555555555555556
"Poduromorpha"	11	2	"calibrated"	"sum"	3	373	178	83	1	36	115	20	30	0.0120481927710843	0.555555555555556	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.555555555555556
"Poduromorpha"	12	2	"calibrated"	"sum"	4	373	178	83	1	36	115	20	30	0.0120481927710843	0.555555555555556	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.555555555555556
"Poduromorpha"	13	2	"calibrated"	"sum"	5	373	178	83	1	36	115	20	30	0.0120481927710843	0.555555555555556	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.555555555555556
"Poduromorpha"	14	2	"calibrated"	"sum"	6	373	178	83	1	36	115	20	30	0.0120481927710843	0.555555555555556	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.555555555555556
"Poduromorpha"	15	2	"calibrated"	"sum"	7	373	178	83	1	36	115	20	30	0.0120481927710843	0.555555555555556	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.555555555555556
"Poduromorpha"	16	2	"calibrated"	"sum"	8	373	179	83	2	36	115	20	30	0.0240963855421687	0.555555555555556	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.555555555555556
"Poduromorpha"	17	2	"calibrated"	"sum"	9	373	179	83	2	36	115	20	30	0.0240963855421687	0.555555555555556	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.555555555555556
"Poduromorpha"	18	2	"calibrated"	"sum"	10	373	179	83	2	36	115	20	30	0.0240963855421687	0.555555555555556	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.555555555555556
"Poduromorpha"	19	3	"calibrated"	"sum"	2	373	187	83	1	36	115	18	30	0.0120481927710843	0.5	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.5
"Poduromorpha"	20	3	"calibrated"	"sum"	3	373	187	83	1	36	115	18	30	0.0120481927710843	0.5	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.5
"Poduromorpha"	21	3	"calibrated"	"sum"	4	373	187	83	1	36	115	18	30	0.0120481927710843	0.5	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.5
"Poduromorpha"	22	3	"calibrated"	"sum"	5	373	187	83	1	36	115	18	30	0.0120481927710843	0.5	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.5
"Poduromorpha"	23	3	"calibrated"	"sum"	6	373	187	83	1	36	115	18	30	0.0120481927710843	0.5	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.5
"Poduromorpha"	24	3	"calibrated"	"sum"	7	373	187	83	1	36	115	18	30	0.0120481927710843	0.5	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.5
"Poduromorpha"	25	3	"calibrated"	"sum"	8	373	188	83	2	36	115	18	30	0.0240963855421687	0.5	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.5
"Poduromorpha"	26	3	"calibrated"	"sum"	9	373	188	83	2	36	115	18	30	0.0240963855421687	0.5	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.5
"Poduromorpha"	27	3	"calibrated"	"sum"	10	373	188	83	2	36	115	18	30	0.0240963855421687	0.5	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.5
"Poduromorpha"	28	4	"calibrated"	"sum"	2	373	181	83	1	36	115	18	31	0.0120481927710843	0.5	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.5
"Poduromorpha"	29	4	"calibrated"	"sum"	3	373	181	83	1	36	115	18	31	0.0120481927710843	0.5	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.5
"Poduromorpha"	30	4	"calibrated"	"sum"	4	373	181	83	1	36	115	18	31	0.0120481927710843	0.5	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.5
"Poduromorpha"	31	4	"calibrated"	"sum"	5	373	181	83	1	36	115	18	31	0.0120481927710843	0.5	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.5
"Poduromorpha"	32	4	"calibrated"	"sum"	6	373	181	83	1	36	115	18	31	0.0120481927710843	0.5	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.5
"Poduromorpha"	33	4	"calibrated"	"sum"	7	373	181	83	1	36	115	18	31	0.0120481927710843	0.5	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.5
"Poduromorpha"	34	4	"calibrated"	"sum"	8	373	182	83	2	36	115	18	31	0.0240963855421687	0.5	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.5
"Poduromorpha"	35	4	"calibrated"	"sum"	9	373	182	83	2	36	115	18	31	0.0240963855421687	0.5	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.5
"Poduromorpha"	36	4	"calibrated"	"sum"	10	373	182	83	2	36	115	18	31	0.0240963855421687	0.5	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.5
"Poduromorpha"	37	5	"calibrated"	"sum"	2	373	187	83	1	36	115	18	30	0.0120481927710843	0.5	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.5
"Poduromorpha"	38	5	"calibrated"	"sum"	3	373	187	83	1	36	115	18	30	0.0120481927710843	0.5	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.5
"Poduromorpha"	39	5	"calibrated"	"sum"	4	373	187	83	1	36	115	18	30	0.0120481927710843	0.5	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.5
"Poduromorpha"	40	5	"calibrated"	"sum"	5	373	187	83	1	36	115	18	30	0.0120481927710843	0.5	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.5
"Poduromorpha"	41	5	"calibrated"	"sum"	6	373	187	83	1	36	115	18	30	0.0120481927710843	0.5	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.5
"Poduromorpha"	42	5	"calibrated"	"sum"	7	373	187	83	1	36	115	18	30	0.0120481927710843	0.5	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.5
"Poduromorpha"	43	5	"calibrated"	"sum"	8	373	188	83	2	36	115	18	30	0.0240963855421687	0.5	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.5
"Poduromorpha"	44	5	"calibrated"	"sum"	9	373	188	83	2	36	115	18	30	0.0240963855421687	0.5	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.5
"Poduromorpha"	45	5	"calibrated"	"sum"	10	373	188	83	2	36	115	18	30	0.0240963855421687	0.5	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.5
"Poduromorpha"	46	6	"calibrated"	"sum"	2	373	181	83	1	36	115	18	31	0.0120481927710843	0.5	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.5
"Poduromorpha"	47	6	"calibrated"	"sum"	3	373	181	83	1	36	115	18	31	0.0120481927710843	0.5	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.5
"Poduromorpha"	48	6	"calibrated"	"sum"	4	373	181	83	1	36	115	18	31	0.0120481927710843	0.5	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.5
"Poduromorpha"	49	6	"calibrated"	"sum"	5	373	181	83	1	36	115	18	31	0.0120481927710843	0.5	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.5
"Poduromorpha"	50	6	"calibrated"	"sum"	6	373	181	83	1	36	115	18	31	0.0120481927710843	0.5	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.5
"Poduromorpha"	51	6	"calibrated"	"sum"	7	373	181	83	1	36	115	18	31	0.0120481927710843	0.5	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.5
"Poduromorpha"	52	6	"calibrated"	"sum"	8	373	182	83	2	36	115	18	31	0.0240963855421687	0.5	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.5
"Poduromorpha"	53	6	"calibrated"	"sum"	9	373	182	83	2	36	115	18	31	0.0240963855421687	0.5	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.5
"Poduromorpha"	54	6	"calibrated"	"sum"	10	373	182	83	2	36	115	18	31	0.0240963855421687	0.5	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.5
"Poduromorpha"	55	7	"calibrated"	"sum"	2	373	198	83	3	36	115	16	23	0.036144578313253	0.444444444444444	0	0	1	1	1	0	0	NA	NA	0.036144578313253	0.444444444444444
"Poduromorpha"	56	7	"calibrated"	"sum"	3	373	198	83	3	36	115	16	23	0.036144578313253	0.444444444444444	0	0	1	1	1	0	0	NA	NA	0.036144578313253	0.444444444444444
"Poduromorpha"	57	7	"calibrated"	"sum"	4	373	198	83	3	36	115	16	23	0.036144578313253	0.444444444444444	0	0	1	1	1	0	0	NA	NA	0.036144578313253	0.444444444444444
"Poduromorpha"	58	7	"calibrated"	"sum"	5	373	198	83	3	36	115	16	23	0.036144578313253	0.444444444444444	0	0	1	1	1	0	0	NA	NA	0.036144578313253	0.444444444444444
"Poduromorpha"	59	7	"calibrated"	"sum"	6	373	198	83	3	36	115	16	23	0.036144578313253	0.444444444444444	0	0	1	1	1	0	0	NA	NA	0.036144578313253	0.444444444444444
"Poduromorpha"	60	7	"calibrated"	"sum"	7	373	198	83	3	36	115	16	23	0.036144578313253	0.444444444444444	0	0	1	1	1	0	0	NA	NA	0.036144578313253	0.444444444444444
"Poduromorpha"	61	7	"calibrated"	"sum"	8	373	199	83	4	36	115	16	23	0.0481927710843374	0.444444444444444	0	0	1	1	1	0	0	NA	NA	0.0481927710843374	0.444444444444444
"Poduromorpha"	62	7	"calibrated"	"sum"	9	373	199	83	4	36	115	16	23	0.0481927710843374	0.444444444444444	0	0	1	1	1	0	0	NA	NA	0.0481927710843374	0.444444444444444
"Poduromorpha"	63	7	"calibrated"	"sum"	10	373	199	83	4	36	115	16	23	0.0481927710843374	0.444444444444444	0	0	1	1	1	0	0	NA	NA	0.0481927710843374	0.444444444444444
"Poduromorpha"	64	8	"calibrated"	"sum"	2	373	192	83	3	36	115	16	23	0.036144578313253	0.444444444444444	0	0	1	1	1	0	0	NA	NA	0.036144578313253	0.444444444444444
"Poduromorpha"	65	8	"calibrated"	"sum"	3	373	192	83	3	36	115	16	23	0.036144578313253	0.444444444444444	0	0	1	1	1	0	0	NA	NA	0.036144578313253	0.444444444444444
"Poduromorpha"	66	8	"calibrated"	"sum"	4	373	192	83	3	36	115	16	23	0.036144578313253	0.444444444444444	0	0	1	1	1	0	0	NA	NA	0.036144578313253	0.444444444444444
"Poduromorpha"	67	8	"calibrated"	"sum"	5	373	192	83	3	36	115	16	23	0.036144578313253	0.444444444444444	0	0	1	1	1	0	0	NA	NA	0.036144578313253	0.444444444444444
"Poduromorpha"	68	8	"calibrated"	"sum"	6	373	192	83	3	36	115	16	23	0.036144578313253	0.444444444444444	0	0	1	1	1	0	0	NA	NA	0.036144578313253	0.444444444444444
"Poduromorpha"	69	8	"calibrated"	"sum"	7	373	192	83	3	36	115	16	23	0.036144578313253	0.444444444444444	0	0	1	1	1	0	0	NA	NA	0.036144578313253	0.444444444444444
"Poduromorpha"	70	8	"calibrated"	"sum"	8	373	193	83	4	36	115	16	23	0.0481927710843374	0.444444444444444	0	0	1	1	1	0	0	NA	NA	0.0481927710843374	0.444444444444444
"Poduromorpha"	71	8	"calibrated"	"sum"	9	373	193	83	4	36	115	16	23	0.0481927710843374	0.444444444444444	0	0	1	1	1	0	0	NA	NA	0.0481927710843374	0.444444444444444
"Poduromorpha"	72	8	"calibrated"	"sum"	10	373	193	83	4	36	115	16	23	0.0481927710843374	0.444444444444444	0	0	1	1	1	0	0	NA	NA	0.0481927710843374	0.444444444444444
"Poduromorpha"	73	9	"calibrated"	"sum"	2	373	186	83	1	36	115	19	28	0.0120481927710843	0.527777777777778	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.527777777777778
"Poduromorpha"	74	9	"calibrated"	"sum"	3	373	186	83	1	36	115	19	28	0.0120481927710843	0.527777777777778	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.527777777777778
"Poduromorpha"	75	9	"calibrated"	"sum"	4	373	186	83	1	36	115	19	28	0.0120481927710843	0.527777777777778	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.527777777777778
"Poduromorpha"	76	9	"calibrated"	"sum"	5	373	186	83	1	36	115	19	28	0.0120481927710843	0.527777777777778	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.527777777777778
"Poduromorpha"	77	9	"calibrated"	"sum"	6	373	186	83	1	36	115	19	28	0.0120481927710843	0.527777777777778	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.527777777777778
"Poduromorpha"	78	9	"calibrated"	"sum"	7	373	186	83	1	36	115	19	28	0.0120481927710843	0.527777777777778	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.527777777777778
"Poduromorpha"	79	9	"calibrated"	"sum"	8	373	187	83	2	36	115	19	28	0.0240963855421687	0.527777777777778	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.527777777777778
"Poduromorpha"	80	9	"calibrated"	"sum"	9	373	187	83	2	36	115	19	28	0.0240963855421687	0.527777777777778	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.527777777777778
"Poduromorpha"	81	9	"calibrated"	"sum"	10	373	187	83	2	36	115	19	28	0.0240963855421687	0.527777777777778	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.527777777777778
"Poduromorpha"	82	10	"calibrated"	"sum"	2	373	180	83	1	36	115	20	29	0.0120481927710843	0.555555555555556	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.555555555555556
"Poduromorpha"	83	10	"calibrated"	"sum"	3	373	180	83	1	36	115	20	29	0.0120481927710843	0.555555555555556	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.555555555555556
"Poduromorpha"	84	10	"calibrated"	"sum"	4	373	180	83	1	36	115	20	29	0.0120481927710843	0.555555555555556	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.555555555555556
"Poduromorpha"	85	10	"calibrated"	"sum"	5	373	180	83	1	36	115	20	29	0.0120481927710843	0.555555555555556	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.555555555555556
"Poduromorpha"	86	10	"calibrated"	"sum"	6	373	180	83	1	36	115	20	29	0.0120481927710843	0.555555555555556	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.555555555555556
"Poduromorpha"	87	10	"calibrated"	"sum"	7	373	180	83	1	36	115	20	29	0.0120481927710843	0.555555555555556	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.555555555555556
"Poduromorpha"	88	10	"calibrated"	"sum"	8	373	181	83	2	36	115	20	29	0.0240963855421687	0.555555555555556	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.555555555555556
"Poduromorpha"	89	10	"calibrated"	"sum"	9	373	181	83	2	36	115	20	29	0.0240963855421687	0.555555555555556	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.555555555555556
"Poduromorpha"	90	10	"calibrated"	"sum"	10	373	181	83	2	36	115	20	29	0.0240963855421687	0.555555555555556	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.555555555555556
"Poduromorpha"	91	11	"calibrated"	"sum"	2	373	195	83	1	36	115	16	24	0.0120481927710843	0.444444444444444	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.444444444444444
"Poduromorpha"	92	11	"calibrated"	"sum"	3	373	195	83	1	36	115	16	24	0.0120481927710843	0.444444444444444	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.444444444444444
"Poduromorpha"	93	11	"calibrated"	"sum"	4	373	195	83	1	36	115	16	24	0.0120481927710843	0.444444444444444	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.444444444444444
"Poduromorpha"	94	11	"calibrated"	"sum"	5	373	195	83	1	36	115	16	24	0.0120481927710843	0.444444444444444	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.444444444444444
"Poduromorpha"	95	11	"calibrated"	"sum"	6	373	195	83	1	36	115	16	24	0.0120481927710843	0.444444444444444	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.444444444444444
"Poduromorpha"	96	11	"calibrated"	"sum"	7	373	195	83	1	36	115	16	24	0.0120481927710843	0.444444444444444	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.444444444444444
"Poduromorpha"	97	11	"calibrated"	"sum"	8	373	196	83	2	36	115	16	24	0.0240963855421687	0.444444444444444	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.444444444444444
"Poduromorpha"	98	11	"calibrated"	"sum"	9	373	196	83	2	36	115	16	24	0.0240963855421687	0.444444444444444	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.444444444444444
"Poduromorpha"	99	11	"calibrated"	"sum"	10	373	196	83	2	36	115	16	24	0.0240963855421687	0.444444444444444	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.444444444444444
"Poduromorpha"	100	12	"calibrated"	"sum"	2	373	189	83	1	36	115	16	24	0.0120481927710843	0.444444444444444	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.444444444444444
"Poduromorpha"	101	12	"calibrated"	"sum"	3	373	189	83	1	36	115	16	24	0.0120481927710843	0.444444444444444	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.444444444444444
"Poduromorpha"	102	12	"calibrated"	"sum"	4	373	189	83	1	36	115	16	24	0.0120481927710843	0.444444444444444	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.444444444444444
"Poduromorpha"	103	12	"calibrated"	"sum"	5	373	189	83	1	36	115	16	24	0.0120481927710843	0.444444444444444	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.444444444444444
"Poduromorpha"	104	12	"calibrated"	"sum"	6	373	189	83	1	36	115	16	24	0.0120481927710843	0.444444444444444	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.444444444444444
"Poduromorpha"	105	12	"calibrated"	"sum"	7	373	189	83	1	36	115	16	24	0.0120481927710843	0.444444444444444	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.444444444444444
"Poduromorpha"	106	12	"calibrated"	"sum"	8	373	190	83	2	36	115	16	24	0.0240963855421687	0.444444444444444	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.444444444444444
"Poduromorpha"	107	12	"calibrated"	"sum"	9	373	190	83	2	36	115	16	24	0.0240963855421687	0.444444444444444	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.444444444444444
"Poduromorpha"	108	12	"calibrated"	"sum"	10	373	190	83	2	36	115	16	24	0.0240963855421687	0.444444444444444	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.444444444444444
"Poduromorpha"	109	1	"raw"	"max"	2	373	184	83	1	36	115	19	29	0.0120481927710843	0.527777777777778	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.527777777777778
"Poduromorpha"	110	1	"raw"	"max"	3	373	184	83	1	36	115	19	29	0.0120481927710843	0.527777777777778	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.527777777777778
"Poduromorpha"	111	1	"raw"	"max"	4	373	184	83	1	36	115	19	29	0.0120481927710843	0.527777777777778	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.527777777777778
"Poduromorpha"	112	1	"raw"	"max"	5	373	185	83	2	36	115	19	29	0.0240963855421687	0.527777777777778	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.527777777777778
"Poduromorpha"	113	1	"raw"	"max"	6	373	185	83	2	36	115	19	29	0.0240963855421687	0.527777777777778	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.527777777777778
"Poduromorpha"	114	1	"raw"	"max"	7	373	187	83	2	36	115	18	28	0.0240963855421687	0.5	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.5
"Poduromorpha"	115	1	"raw"	"max"	8	373	187	83	2	36	115	18	28	0.0240963855421687	0.5	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.5
"Poduromorpha"	116	1	"raw"	"max"	9	373	187	83	2	36	115	18	28	0.0240963855421687	0.5	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.5
"Poduromorpha"	117	1	"raw"	"max"	10	373	187	83	2	36	115	18	28	0.0240963855421687	0.5	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.5
"Poduromorpha"	118	2	"raw"	"max"	2	373	178	83	1	36	115	20	30	0.0120481927710843	0.555555555555556	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.555555555555556
"Poduromorpha"	119	2	"raw"	"max"	3	373	178	83	1	36	115	20	30	0.0120481927710843	0.555555555555556	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.555555555555556
"Poduromorpha"	120	2	"raw"	"max"	4	373	178	83	1	36	115	20	30	0.0120481927710843	0.555555555555556	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.555555555555556
"Poduromorpha"	121	2	"raw"	"max"	5	373	179	83	2	36	115	20	30	0.0240963855421687	0.555555555555556	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.555555555555556
"Poduromorpha"	122	2	"raw"	"max"	6	373	179	83	2	36	115	20	30	0.0240963855421687	0.555555555555556	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.555555555555556
"Poduromorpha"	123	2	"raw"	"max"	7	373	181	83	2	36	115	19	29	0.0240963855421687	0.527777777777778	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.527777777777778
"Poduromorpha"	124	2	"raw"	"max"	8	373	181	83	2	36	115	19	29	0.0240963855421687	0.527777777777778	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.527777777777778
"Poduromorpha"	125	2	"raw"	"max"	9	373	181	83	2	36	115	19	29	0.0240963855421687	0.527777777777778	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.527777777777778
"Poduromorpha"	126	2	"raw"	"max"	10	373	181	83	2	36	115	19	29	0.0240963855421687	0.527777777777778	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.527777777777778
"Poduromorpha"	127	3	"raw"	"max"	2	373	187	83	1	36	115	18	30	0.0120481927710843	0.5	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.5
"Poduromorpha"	128	3	"raw"	"max"	3	373	187	83	1	36	115	18	30	0.0120481927710843	0.5	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.5
"Poduromorpha"	129	3	"raw"	"max"	4	373	187	83	1	36	115	18	30	0.0120481927710843	0.5	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.5
"Poduromorpha"	130	3	"raw"	"max"	5	373	188	83	2	36	115	18	30	0.0240963855421687	0.5	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.5
"Poduromorpha"	131	3	"raw"	"max"	6	373	188	83	2	36	115	18	30	0.0240963855421687	0.5	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.5
"Poduromorpha"	132	3	"raw"	"max"	7	373	190	83	2	36	115	17	29	0.0240963855421687	0.472222222222222	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.472222222222222
"Poduromorpha"	133	3	"raw"	"max"	8	373	190	83	2	36	115	17	29	0.0240963855421687	0.472222222222222	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.472222222222222
"Poduromorpha"	134	3	"raw"	"max"	9	373	190	83	2	36	115	17	29	0.0240963855421687	0.472222222222222	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.472222222222222
"Poduromorpha"	135	3	"raw"	"max"	10	373	190	83	2	36	115	17	29	0.0240963855421687	0.472222222222222	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.472222222222222
"Poduromorpha"	136	4	"raw"	"max"	2	373	181	83	1	36	115	18	31	0.0120481927710843	0.5	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.5
"Poduromorpha"	137	4	"raw"	"max"	3	373	181	83	1	36	115	18	31	0.0120481927710843	0.5	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.5
"Poduromorpha"	138	4	"raw"	"max"	4	373	181	83	1	36	115	18	31	0.0120481927710843	0.5	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.5
