"taxon"	"run"	"eee_run"	"count_type"	"cutoff_type"	"cutoff"	"clusters"	"removed_clusters"	"unique_bins"	"removed_uniques"	"duplicate_bins"	"remaining_dups"	"false_pos"	"false_neg"
"Thysanoptera"	21	3	"calibrated"	"sum"	4	80	2	57	1	3	2	0.0175438596491228	0.666666666666667
"Thysanoptera"	22	3	"calibrated"	"sum"	5	80	2	57	1	3	2	0.0175438596491228	0.666666666666667
"Thysanoptera"	23	3	"calibrated"	"sum"	6	80	3	57	1	3	2	0.0175438596491228	0.666666666666667
"Thysanoptera"	24	3	"calibrated"	"sum"	7	80	3	57	1	3	2	0.0175438596491228	0.666666666666667
"Thysanoptera"	25	3	"calibrated"	"sum"	8	80	3	57	1	3	2	0.0175438596491228	0.666666666666667
"Thysanoptera"	26	3	"calibrated"	"sum"	9	80	4	57	2	3	2	0.0350877192982456	0.666666666666667
"Thysanoptera"	27	3	"calibrated"	"sum"	10	80	5	57	2	3	2	0.0350877192982456	0.666666666666667
"Thysanoptera"	28	4	"calibrated"	"sum"	2	80	2	57	1	3	2	0.0175438596491228	0.666666666666667
"Thysanoptera"	29	4	"calibrated"	"sum"	3	80	2	57	1	3	2	0.0175438596491228	0.666666666666667
"Thysanoptera"	30	4	"calibrated"	"sum"	4	80	3	57	2	3	2	0.0350877192982456	0.666666666666667
"Thysanoptera"	31	4	"calibrated"	"sum"	5	80	3	57	2	3	2	0.0350877192982456	0.666666666666667
"Thysanoptera"	32	4	"calibrated"	"sum"	6	80	4	57	2	3	2	0.0350877192982456	0.666666666666667
"Thysanoptera"	33	4	"calibrated"	"sum"	7	80	4	57	2	3	2	0.0350877192982456	0.666666666666667
"Thysanoptera"	34	4	"calibrated"	"sum"	8	80	4	57	2	3	2	0.0350877192982456	0.666666666666667
"Thysanoptera"	35	4	"calibrated"	"sum"	9	80	5	57	3	3	2	0.0526315789473684	0.666666666666667
"Thysanoptera"	36	4	"calibrated"	"sum"	10	80	6	57	3	3	2	0.0526315789473684	0.666666666666667
"Thysanoptera"	37	5	"calibrated"	"sum"	2	80	1	57	0	3	2	0	0.666666666666667
"Thysanoptera"	38	5	"calibrated"	"sum"	3	80	1	57	0	3	2	0	0.666666666666667
"Thysanoptera"	39	5	"calibrated"	"sum"	4	80	2	57	1	3	2	0.0175438596491228	0.666666666666667
"Thysanoptera"	40	5	"calibrated"	"sum"	5	80	2	57	1	3	2	0.0175438596491228	0.666666666666667
"Thysanoptera"	41	5	"calibrated"	"sum"	6	80	3	57	1	3	2	0.0175438596491228	0.666666666666667
"Thysanoptera"	42	5	"calibrated"	"sum"	7	80	3	57	1	3	2	0.0175438596491228	0.666666666666667
"Thysanoptera"	43	5	"calibrated"	"sum"	8	80	3	57	1	3	2	0.0175438596491228	0.666666666666667
"Thysanoptera"	44	5	"calibrated"	"sum"	9	80	4	57	2	3	2	0.0350877192982456	0.666666666666667
"Thysanoptera"	45	5	"calibrated"	"sum"	10	80	5	57	2	3	2	0.0350877192982456	0.666666666666667
"Thysanoptera"	46	6	"calibrated"	"sum"	2	80	2	57	1	3	2	0.0175438596491228	0.666666666666667
"Thysanoptera"	47	6	"calibrated"	"sum"	3	80	2	57	1	3	2	0.0175438596491228	0.666666666666667
"Thysanoptera"	48	6	"calibrated"	"sum"	4	80	3	57	2	3	2	0.0350877192982456	0.666666666666667
"Thysanoptera"	49	6	"calibrated"	"sum"	5	80	3	57	2	3	2	0.0350877192982456	0.666666666666667
"Thysanoptera"	50	6	"calibrated"	"sum"	6	80	4	57	2	3	2	0.0350877192982456	0.666666666666667
"Thysanoptera"	51	6	"calibrated"	"sum"	7	80	4	57	2	3	2	0.0350877192982456	0.666666666666667
"Thysanoptera"	52	6	"calibrated"	"sum"	8	80	4	57	2	3	2	0.0350877192982456	0.666666666666667
"Thysanoptera"	53	6	"calibrated"	"sum"	9	80	5	57	3	3	2	0.0526315789473684	0.666666666666667
"Thysanoptera"	54	6	"calibrated"	"sum"	10	80	6	57	3	3	2	0.0526315789473684	0.666666666666667
"Thysanoptera"	55	7	"calibrated"	"sum"	2	80	1	57	0	3	2	0	0.666666666666667
"Thysanoptera"	56	7	"calibrated"	"sum"	3	80	1	57	0	3	2	0	0.666666666666667
"Thysanoptera"	57	7	"calibrated"	"sum"	4	80	2	57	1	3	2	0.0175438596491228	0.666666666666667
"Thysanoptera"	58	7	"calibrated"	"sum"	5	80	2	57	1	3	2	0.0175438596491228	0.666666666666667
"Thysanoptera"	59	7	"calibrated"	"sum"	6	80	3	57	1	3	2	0.0175438596491228	0.666666666666667
"Thysanoptera"	60	7	"calibrated"	"sum"	7	80	3	57	1	3	2	0.0175438596491228	0.666666666666667
"Thysanoptera"	61	7	"calibrated"	"sum"	8	80	3	57	1	3	2	0.0175438596491228	0.666666666666667
"Thysanoptera"	62	7	"calibrated"	"sum"	9	80	4	57	2	3	2	0.0350877192982456	0.666666666666667
"Thysanoptera"	63	7	"calibrated"	"sum"	10	80	5	57	2	3	2	0.0350877192982456	0.666666666666667
"Thysanoptera"	64	8	"calibrated"	"sum"	2	80	2	57	1	3	2	0.0175438596491228	0.666666666666667
"Thysanoptera"	65	8	"calibrated"	"sum"	3	80	2	57	1	3	2	0.0175438596491228	0.666666666666667
"Thysanoptera"	66	8	"calibrated"	"sum"	4	80	3	57	2	3	2	0.0350877192982456	0.666666666666667
"Thysanoptera"	67	8	"calibrated"	"sum"	5	80	3	57	2	3	2	0.0350877192982456	0.666666666666667
"Thysanoptera"	68	8	"calibrated"	"sum"	6	80	4	57	2	3	2	0.0350877192982456	0.666666666666667
"Thysanoptera"	69	8	"calibrated"	"sum"	7	80	4	57	2	3	2	0.0350877192982456	0.666666666666667
"Thysanoptera"	70	8	"calibrated"	"sum"	8	80	4	57	2	3	2	0.0350877192982456	0.666666666666667
"Thysanoptera"	71	8	"calibrated"	"sum"	9	80	5	57	3	3	2	0.0526315789473684	0.666666666666667
"Thysanoptera"	72	8	"calibrated"	"sum"	10	80	6	57	3	3	2	0.0526315789473684	0.666666666666667
"Thysanoptera"	73	9	"calibrated"	"sum"	2	80	1	57	0	3	2	0	0.666666666666667
"Thysanoptera"	74	9	"calibrated"	"sum"	3	80	1	57	0	3	2	0	0.666666666666667
"Thysanoptera"	75	9	"calibrated"	"sum"	4	80	2	57	1	3	2	0.0175438596491228	0.666666666666667
"Thysanoptera"	76	9	"calibrated"	"sum"	5	80	2	57	1	3	2	0.0175438596491228	0.666666666666667
"Thysanoptera"	77	9	"calibrated"	"sum"	6	80	3	57	1	3	2	0.0175438596491228	0.666666666666667
"Thysanoptera"	78	9	"calibrated"	"sum"	7	80	3	57	1	3	2	0.0175438596491228	0.666666666666667
"Thysanoptera"	79	9	"calibrated"	"sum"	8	80	3	57	1	3	2	0.0175438596491228	0.666666666666667
"Thysanoptera"	80	9	"calibrated"	"sum"	9	80	4	57	2	3	2	0.0350877192982456	0.666666666666667
"Thysanoptera"	81	9	"calibrated"	"sum"	10	80	5	57	2	3	2	0.0350877192982456	0.666666666666667
"Thysanoptera"	82	10	"calibrated"	"sum"	2	80	2	57	1	3	2	0.0175438596491228	0.666666666666667
"Thysanoptera"	83	10	"calibrated"	"sum"	3	80	2	57	1	3	2	0.0175438596491228	0.666666666666667
"Thysanoptera"	84	10	"calibrated"	"sum"	4	80	3	57	2	3	2	0.0350877192982456	0.666666666666667
"Thysanoptera"	85	10	"calibrated"	"sum"	5	80	3	57	2	3	2	0.0350877192982456	0.666666666666667
"Thysanoptera"	86	10	"calibrated"	"sum"	6	80	4	57	2	3	2	0.0350877192982456	0.666666666666667
"Thysanoptera"	87	10	"calibrated"	"sum"	7	80	4	57	2	3	2	0.0350877192982456	0.666666666666667
"Thysanoptera"	88	10	"calibrated"	"sum"	8	80	4	57	2	3	2	0.0350877192982456	0.666666666666667
"Thysanoptera"	89	10	"calibrated"	"sum"	9	80	5	57	3	3	2	0.0526315789473684	0.666666666666667
"Thysanoptera"	90	10	"calibrated"	"sum"	10	80	6	57	3	3	2	0.0526315789473684	0.666666666666667
"Thysanoptera"	91	11	"calibrated"	"sum"	2	80	1	57	0	3	2	0	0.666666666666667
"Thysanoptera"	92	11	"calibrated"	"sum"	3	80	1	57	0	3	2	0	0.666666666666667
"Thysanoptera"	93	11	"calibrated"	"sum"	4	80	2	57	1	3	2	0.0175438596491228	0.666666666666667
"Thysanoptera"	94	11	"calibrated"	"sum"	5	80	2	57	1	3	2	0.0175438596491228	0.666666666666667
"Thysanoptera"	95	11	"calibrated"	"sum"	6	80	3	57	1	3	2	0.0175438596491228	0.666666666666667
"Thysanoptera"	96	11	"calibrated"	"sum"	7	80	3	57	1	3	2	0.0175438596491228	0.666666666666667
"Thysanoptera"	97	11	"calibrated"	"sum"	8	80	3	57	1	3	2	0.0175438596491228	0.666666666666667
"Thysanoptera"	98	11	"calibrated"	"sum"	9	80	4	57	2	3	2	0.0350877192982456	0.666666666666667
"Thysanoptera"	99	11	"calibrated"	"sum"	10	80	5	57	2	3	2	0.0350877192982456	0.666666666666667
"Thysanoptera"	100	12	"calibrated"	"sum"	2	80	2	57	1	3	2	0.0175438596491228	0.666666666666667
"Thysanoptera"	101	12	"calibrated"	"sum"	3	80	2	57	1	3	2	0.0175438596491228	0.666666666666667
"Thysanoptera"	102	12	"calibrated"	"sum"	4	80	3	57	2	3	2	0.0350877192982456	0.666666666666667
"Thysanoptera"	103	12	"calibrated"	"sum"	5	80	3	57	2	3	2	0.0350877192982456	0.666666666666667
"Thysanoptera"	104	12	"calibrated"	"sum"	6	80	4	57	2	3	2	0.0350877192982456	0.666666666666667
"Thysanoptera"	105	12	"calibrated"	"sum"	7	80	4	57	2	3	2	0.0350877192982456	0.666666666666667
"Thysanoptera"	106	12	"calibrated"	"sum"	8	80	4	57	2	3	2	0.0350877192982456	0.666666666666667
"Thysanoptera"	107	12	"calibrated"	"sum"	9	80	5	57	3	3	2	0.0526315789473684	0.666666666666667
"Thysanoptera"	108	12	"calibrated"	"sum"	10	80	6	57	3	3	2	0.0526315789473684	0.666666666666667
"Psocoptera"	1	1	"calibrated"	"sum"	2	26	0	0	0	0	0	NA	NA
"Psocoptera"	2	1	"calibrated"	"sum"	3	26	0	0	0	0	0	NA	NA
"Psocoptera"	3	1	"calibrated"	"sum"	4	26	0	0	0	0	0	NA	NA
"Psocoptera"	4	1	"calibrated"	"sum"	5	26	1	0	0	0	0	NA	NA
"Psocoptera"	5	1	"calibrated"	"sum"	6	26	1	0	0	0	0	NA	NA
"Psocoptera"	6	1	"calibrated"	"sum"	7	26	1	0	0	0	0	NA	NA
"Psocoptera"	7	1	"calibrated"	"sum"	8	26	1	0	0	0	0	NA	NA
"Psocoptera"	8	1	"calibrated"	"sum"	9	26	1	0	0	0	0	NA	NA
"Psocoptera"	9	1	"calibrated"	"sum"	10	26	1	0	0	0	0	NA	NA
"Psocoptera"	10	2	"calibrated"	"sum"	2	26	1	0	0	0	0	NA	NA
"Psocoptera"	11	2	"calibrated"	"sum"	3	26	1	0	0	0	0	NA	NA
"Psocoptera"	12	2	"calibrated"	"sum"	4	26	1	0	0	0	0	NA	NA
"Psocoptera"	13	2	"calibrated"	"sum"	5	26	2	0	0	0	0	NA	NA
"Psocoptera"	14	2	"calibrated"	"sum"	6	26	2	0	0	0	0	NA	NA
"Psocoptera"	15	2	"calibrated"	"sum"	7	26	2	0	0	0	0	NA	NA
"Psocoptera"	16	2	"calibrated"	"sum"	8	26	2	0	0	0	0	NA	NA
"Psocoptera"	17	2	"calibrated"	"sum"	9	26	2	0	0	0	0	NA	NA
"Psocoptera"	18	2	"calibrated"	"sum"	10	26	2	0	0	0	0	NA	NA
"Psocoptera"	19	3	"calibrated"	"sum"	2	26	1	0	0	0	0	NA	NA
"Psocoptera"	20	3	"calibrated"	"sum"	3	26	1	0	0	0	0	NA	NA
"Psocoptera"	21	3	"calibrated"	"sum"	4	26	1	0	0	0	0	NA	NA
"Psocoptera"	22	3	"calibrated"	"sum"	5	26	2	0	0	0	0	NA	NA
"Psocoptera"	23	3	"calibrated"	"sum"	6	26	2	0	0	0	0	NA	NA
"Psocoptera"	24	3	"calibrated"	"sum"	7	26	2	0	0	0	0	NA	NA
"Psocoptera"	25	3	"calibrated"	"sum"	8	26	2	0	0	0	0	NA	NA
"Psocoptera"	26	3	"calibrated"	"sum"	9	26	2	0	0	0	0	NA	NA
"Psocoptera"	27	3	"calibrated"	"sum"	10	26	2	0	0	0	0	NA	NA
"Psocoptera"	28	4	"calibrated"	"sum"	2	26	1	0	0	0	0	NA	NA
"Psocoptera"	29	4	"calibrated"	"sum"	3	26	1	0	0	0	0	NA	NA
"Psocoptera"	30	4	"calibrated"	"sum"	4	26	1	0	0	0	0	NA	NA
"Psocoptera"	31	4	"calibrated"	"sum"	5	26	2	0	0	0	0	NA	NA
"Psocoptera"	32	4	"calibrated"	"sum"	6	26	2	0	0	0	0	NA	NA
"Psocoptera"	33	4	"calibrated"	"sum"	7	26	2	0	0	0	0	NA	NA
"Psocoptera"	34	4	"calibrated"	"sum"	8	26	2	0	0	0	0	NA	NA
"Psocoptera"	35	4	"calibrated"	"sum"	9	26	2	0	0	0	0	NA	NA
"Psocoptera"	36	4	"calibrated"	"sum"	10	26	2	0	0	0	0	NA	NA
"Psocoptera"	37	5	"calibrated"	"sum"	2	26	1	0	0	0	0	NA	NA
"Psocoptera"	38	5	"calibrated"	"sum"	3	26	1	0	0	0	0	NA	NA
"Psocoptera"	39	5	"calibrated"	"sum"	4	26	1	0	0	0	0	NA	NA
"Psocoptera"	40	5	"calibrated"	"sum"	5	26	2	0	0	0	0	NA	NA
"Psocoptera"	41	5	"calibrated"	"sum"	6	26	2	0	0	0	0	NA	NA
"Psocoptera"	42	5	"calibrated"	"sum"	7	26	2	0	0	0	0	NA	NA
"Psocoptera"	43	5	"calibrated"	"sum"	8	26	2	0	0	0	0	NA	NA
"Psocoptera"	44	5	"calibrated"	"sum"	9	26	2	0	0	0	0	NA	NA
"Psocoptera"	45	5	"calibrated"	"sum"	10	26	2	0	0	0	0	NA	NA
"Psocoptera"	46	6	"calibrated"	"sum"	2	26	1	0	0	0	0	NA	NA
"Psocoptera"	47	6	"calibrated"	"sum"	3	26	1	0	0	0	0	NA	NA
"Psocoptera"	48	6	"calibrated"	"sum"	4	26	1	0	0	0	0	NA	NA
"Psocoptera"	49	6	"calibrated"	"sum"	5	26	2	0	0	0	0	NA	NA
"Psocoptera"	50	6	"calibrated"	"sum"	6	26	2	0	0	0	0	NA	NA
"Psocoptera"	51	6	"calibrated"	"sum"	7	26	2	0	0	0	0	NA	NA
"Psocoptera"	52	6	"calibrated"	"sum"	8	26	2	0	0	0	0	NA	NA
"Psocoptera"	53	6	"calibrated"	"sum"	9	26	2	0	0	0	0	NA	NA
"Psocoptera"	54	6	"calibrated"	"sum"	10	26	2	0	0	0	0	NA	NA
"Psocoptera"	55	7	"calibrated"	"sum"	2	26	1	0	0	0	0	NA	NA
"Psocoptera"	56	7	"calibrated"	"sum"	3	26	1	0	0	0	0	NA	NA
"Psocoptera"	57	7	"calibrated"	"sum"	4	26	1	0	0	0	0	NA	NA
"Psocoptera"	58	7	"calibrated"	"sum"	5	26	2	0	0	0	0	NA	NA
"Psocoptera"	59	7	"calibrated"	"sum"	6	26	2	0	0	0	0	NA	NA
"Psocoptera"	60	7	"calibrated"	"sum"	7	26	2	0	0	0	0	NA	NA
"Psocoptera"	61	7	"calibrated"	"sum"	8	26	2	0	0	0	0	NA	NA
"Psocoptera"	62	7	"calibrated"	"sum"	9	26	2	0	0	0	0	NA	NA
"Psocoptera"	63	7	"calibrated"	"sum"	10	26	2	0	0	0	0	NA	NA
"Psocoptera"	64	8	"calibrated"	"sum"	2	26	1	0	0	0	0	NA	NA
"Psocoptera"	65	8	"calibrated"	"sum"	3	26	1	0	0	0	0	NA	NA
"Psocoptera"	66	8	"calibrated"	"sum"	4	26	1	0	0	0	0	NA	NA
"Psocoptera"	67	8	"calibrated"	"sum"	5	26	2	0	0	0	0	NA	NA
"Psocoptera"	68	8	"calibrated"	"sum"	6	26	2	0	0	0	0	NA	NA
"Psocoptera"	69	8	"calibrated"	"sum"	7	26	2	0	0	0	0	NA	NA
"Psocoptera"	70	8	"calibrated"	"sum"	8	26	2	0	0	0	0	NA	NA
"Psocoptera"	71	8	"calibrated"	"sum"	9	26	2	0	0	0	0	NA	NA
"Psocoptera"	72	8	"calibrated"	"sum"	10	26	2	0	0	0	0	NA	NA
"Psocoptera"	73	9	"calibrated"	"sum"	2	26	0	0	0	0	0	NA	NA
"Psocoptera"	74	9	"calibrated"	"sum"	3	26	0	0	0	0	0	NA	NA
"Psocoptera"	75	9	"calibrated"	"sum"	4	26	0	0	0	0	0	NA	NA
"Psocoptera"	76	9	"calibrated"	"sum"	5	26	1	0	0	0	0	NA	NA
"Psocoptera"	77	9	"calibrated"	"sum"	6	26	1	0	0	0	0	NA	NA
"Psocoptera"	78	9	"calibrated"	"sum"	7	26	1	0	0	0	0	NA	NA
"Psocoptera"	79	9	"calibrated"	"sum"	8	26	1	0	0	0	0	NA	NA
"Psocoptera"	80	9	"calibrated"	"sum"	9	26	1	0	0	0	0	NA	NA
"Psocoptera"	81	9	"calibrated"	"sum"	10	26	1	0	0	0	0	NA	NA
"Psocoptera"	82	10	"calibrated"	"sum"	2	26	1	0	0	0	0	NA	NA
"Psocoptera"	83	10	"calibrated"	"sum"	3	26	1	0	0	0	0	NA	NA
"Psocoptera"	84	10	"calibrated"	"sum"	4	26	1	0	0	0	0	NA	NA
"Psocoptera"	85	10	"calibrated"	"sum"	5	26	2	0	0	0	0	NA	NA
"Psocoptera"	86	10	"calibrated"	"sum"	6	26	2	0	0	0	0	NA	NA
"Psocoptera"	87	10	"calibrated"	"sum"	7	26	2	0	0	0	0	NA	NA
"Psocoptera"	88	10	"calibrated"	"sum"	8	26	2	0	0	0	0	NA	NA
"Psocoptera"	89	10	"calibrated"	"sum"	9	26	2	0	0	0	0	NA	NA
"Psocoptera"	90	10	"calibrated"	"sum"	10	26	2	0	0	0	0	NA	NA
"Psocoptera"	91	11	"calibrated"	"sum"	2	26	1	0	0	0	0	NA	NA
"Psocoptera"	92	11	"calibrated"	"sum"	3	26	1	0	0	0	0	NA	NA
"Psocoptera"	93	11	"calibrated"	"sum"	4	26	1	0	0	0	0	NA	NA
"Psocoptera"	94	11	"calibrated"	"sum"	5	26	2	0	0	0	0	NA	NA
"Psocoptera"	95	11	"calibrated"	"sum"	6	26	2	0	0	0	0	NA	NA
"Psocoptera"	96	11	"calibrated"	"sum"	7	26	2	0	0	0	0	NA	NA
"Psocoptera"	97	11	"calibrated"	"sum"	8	26	2	0	0	0	0	NA	NA
"Psocoptera"	98	11	"calibrated"	"sum"	9	26	2	0	0	0	0	NA	NA
"Psocoptera"	99	11	"calibrated"	"sum"	10	26	2	0	0	0	0	NA	NA
"Psocoptera"	100	12	"calibrated"	"sum"	2	26	1	0	0	0	0	NA	NA
"Psocoptera"	101	12	"calibrated"	"sum"	3	26	1	0	0	0	0	NA	NA
"Psocoptera"	102	12	"calibrated"	"sum"	4	26	1	0	0	0	0	NA	NA
"Psocoptera"	103	12	"calibrated"	"sum"	5	26	2	0	0	0	0	NA	NA
"Psocoptera"	104	12	"calibrated"	"sum"	6	26	2	0	0	0	0	NA	NA
"Psocoptera"	105	12	"calibrated"	"sum"	7	26	2	0	0	0	0	NA	NA
"Psocoptera"	106	12	"calibrated"	"sum"	8	26	2	0	0	0	0	NA	NA
"Psocoptera"	107	12	"calibrated"	"sum"	9	26	2	0	0	0	0	NA	NA
"Psocoptera"	108	12	"calibrated"	"sum"	10	26	2	0	0	0	0	NA	NA
"Neuroptera"	1	1	"calibrated"	"sum"	2	159	20	58	2	4	0	0.0344827586206897	0
"Neuroptera"	2	1	"calibrated"	"sum"	3	159	22	58	2	4	0	0.0344827586206897	0
"Neuroptera"	3	1	"calibrated"	"sum"	4	159	22	58	2	4	0	0.0344827586206897	0
"Neuroptera"	4	1	"calibrated"	"sum"	5	159	25	58	2	4	0	0.0344827586206897	0
"Neuroptera"	5	1	"calibrated"	"sum"	6	159	26	58	2	4	0	0.0344827586206897	0
"Neuroptera"	6	1	"calibrated"	"sum"	7	159	26	58	2	4	0	0.0344827586206897	0
"Neuroptera"	7	1	"calibrated"	"sum"	8	159	26	58	2	4	0	0.0344827586206897	0
"Neuroptera"	8	1	"calibrated"	"sum"	9	159	28	58	2	4	0	0.0344827586206897	0
"Neuroptera"	9	1	"calibrated"	"sum"	10	159	29	58	2	4	0	0.0344827586206897	0
"Neuroptera"	10	2	"calibrated"	"sum"	2	159	21	58	2	4	0	0.0344827586206897	0
"Neuroptera"	11	2	"calibrated"	"sum"	3	159	23	58	2	4	0	0.0344827586206897	0
"Neuroptera"	12	2	"calibrated"	"sum"	4	159	23	58	2	4	0	0.0344827586206897	0
"Neuroptera"	13	2	"calibrated"	"sum"	5	159	26	58	2	4	0	0.0344827586206897	0
"Neuroptera"	14	2	"calibrated"	"sum"	6	159	27	58	2	4	0	0.0344827586206897	0
"Neuroptera"	15	2	"calibrated"	"sum"	7	159	27	58	2	4	0	0.0344827586206897	0
"Neuroptera"	16	2	"calibrated"	"sum"	8	159	27	58	2	4	0	0.0344827586206897	0
"Neuroptera"	17	2	"calibrated"	"sum"	9	159	28	58	2	4	0	0.0344827586206897	0
"Neuroptera"	18	2	"calibrated"	"sum"	10	159	29	58	2	4	0	0.0344827586206897	0
"Neuroptera"	19	3	"calibrated"	"sum"	2	159	21	58	2	4	1	0.0344827586206897	0.25
"Neuroptera"	20	3	"calibrated"	"sum"	3	159	23	58	2	4	1	0.0344827586206897	0.25
"Neuroptera"	21	3	"calibrated"	"sum"	4	159	23	58	2	4	1	0.0344827586206897	0.25
"Neuroptera"	22	3	"calibrated"	"sum"	5	159	26	58	2	4	1	0.0344827586206897	0.25
"Neuroptera"	23	3	"calibrated"	"sum"	6	159	27	58	2	4	1	0.0344827586206897	0.25
"Neuroptera"	24	3	"calibrated"	"sum"	7	159	27	58	2	4	1	0.0344827586206897	0.25
"Neuroptera"	25	3	"calibrated"	"sum"	8	159	27	58	2	4	1	0.0344827586206897	0.25
"Neuroptera"	26	3	"calibrated"	"sum"	9	159	29	58	2	4	1	0.0344827586206897	0.25
"Neuroptera"	27	3	"calibrated"	"sum"	10	159	30	58	2	4	1	0.0344827586206897	0.25
"Neuroptera"	28	4	"calibrated"	"sum"	2	159	21	58	2	4	1	0.0344827586206897	0.25
"Neuroptera"	29	4	"calibrated"	"sum"	3	159	23	58	2	4	1	0.0344827586206897	0.25
"Neuroptera"	30	4	"calibrated"	"sum"	4	159	23	58	2	4	1	0.0344827586206897	0.25
"Neuroptera"	31	4	"calibrated"	"sum"	5	159	26	58	2	4	1	0.0344827586206897	0.25
"Neuroptera"	32	4	"calibrated"	"sum"	6	159	27	58	2	4	1	0.0344827586206897	0.25
"Neuroptera"	33	4	"calibrated"	"sum"	7	159	27	58	2	4	1	0.0344827586206897	0.25
"Neuroptera"	34	4	"calibrated"	"sum"	8	159	27	58	2	4	1	0.0344827586206897	0.25
"Neuroptera"	35	4	"calibrated"	"sum"	9	159	28	58	2	4	1	0.0344827586206897	0.25
"Neuroptera"	36	4	"calibrated"	"sum"	10	159	29	58	2	4	1	0.0344827586206897	0.25
"Neuroptera"	37	5	"calibrated"	"sum"	2	159	21	58	2	4	1	0.0344827586206897	0.25
"Neuroptera"	38	5	"calibrated"	"sum"	3	159	23	58	2	4	1	0.0344827586206897	0.25
"Neuroptera"	39	5	"calibrated"	"sum"	4	159	23	58	2	4	1	0.0344827586206897	0.25
"Neuroptera"	40	5	"calibrated"	"sum"	5	159	26	58	2	4	1	0.0344827586206897	0.25
"Neuroptera"	41	5	"calibrated"	"sum"	6	159	27	58	2	4	1	0.0344827586206897	0.25
"Neuroptera"	42	5	"calibrated"	"sum"	7	159	27	58	2	4	1	0.0344827586206897	0.25
"Neuroptera"	43	5	"calibrated"	"sum"	8	159	27	58	2	4	1	0.0344827586206897	0.25
"Neuroptera"	44	5	"calibrated"	"sum"	9	159	29	58	2	4	1	0.0344827586206897	0.25
"Neuroptera"	45	5	"calibrated"	"sum"	10	159	30	58	2	4	1	0.0344827586206897	0.25
"Neuroptera"	46	6	"calibrated"	"sum"	2	159	21	58	2	4	1	0.0344827586206897	0.25
"Neuroptera"	47	6	"calibrated"	"sum"	3	159	23	58	2	4	1	0.0344827586206897	0.25
"Neuroptera"	48	6	"calibrated"	"sum"	4	159	23	58	2	4	1	0.0344827586206897	0.25
"Neuroptera"	49	6	"calibrated"	"sum"	5	159	26	58	2	4	1	0.0344827586206897	0.25
"Neuroptera"	50	6	"calibrated"	"sum"	6	159	27	58	2	4	1	0.0344827586206897	0.25
"Neuroptera"	51	6	"calibrated"	"sum"	7	159	27	58	2	4	1	0.0344827586206897	0.25
"Neuroptera"	52	6	"calibrated"	"sum"	8	159	27	58	2	4	1	0.0344827586206897	0.25
"Neuroptera"	53	6	"calibrated"	"sum"	9	159	28	58	2	4	1	0.0344827586206897	0.25
"Neuroptera"	54	6	"calibrated"	"sum"	10	159	29	58	2	4	1	0.0344827586206897	0.25
"Neuroptera"	55	7	"calibrated"	"sum"	2	159	22	58	2	4	1	0.0344827586206897	0.25
"Neuroptera"	56	7	"calibrated"	"sum"	3	159	24	58	2	4	1	0.0344827586206897	0.25
"Neuroptera"	57	7	"calibrated"	"sum"	4	159	24	58	2	4	1	0.0344827586206897	0.25
"Neuroptera"	58	7	"calibrated"	"sum"	5	159	27	58	2	4	1	0.0344827586206897	0.25
"Neuroptera"	59	7	"calibrated"	"sum"	6	159	28	58	2	4	1	0.0344827586206897	0.25
"Neuroptera"	60	7	"calibrated"	"sum"	7	159	28	58	2	4	1	0.0344827586206897	0.25
"Neuroptera"	61	7	"calibrated"	"sum"	8	159	28	58	2	4	1	0.0344827586206897	0.25
"Neuroptera"	62	7	"calibrated"	"sum"	9	159	30	58	2	4	1	0.0344827586206897	0.25
"Neuroptera"	63	7	"calibrated"	"sum"	10	159	31	58	2	4	1	0.0344827586206897	0.25
"Neuroptera"	64	8	"calibrated"	"sum"	2	159	22	58	2	4	1	0.0344827586206897	0.25
"Neuroptera"	65	8	"calibrated"	"sum"	3	159	24	58	2	4	1	0.0344827586206897	0.25
"Neuroptera"	66	8	"calibrated"	"sum"	4	159	24	58	2	4	1	0.0344827586206897	0.25
"Neuroptera"	67	8	"calibrated"	"sum"	5	159	27	58	2	4	1	0.0344827586206897	0.25
"Neuroptera"	68	8	"calibrated"	"sum"	6	159	28	58	2	4	1	0.0344827586206897	0.25
"Neuroptera"	69	8	"calibrated"	"sum"	7	159	28	58	2	4	1	0.0344827586206897	0.25
"Neuroptera"	70	8	"calibrated"	"sum"	8	159	28	58	2	4	1	0.0344827586206897	0.25
"Neuroptera"	71	8	"calibrated"	"sum"	9	159	29	58	2	4	1	0.0344827586206897	0.25
"Neuroptera"	72	8	"calibrated"	"sum"	10	159	30	58	2	4	1	0.0344827586206897	0.25
"Neuroptera"	73	9	"calibrated"	"sum"	2	159	20	58	2	4	0	0.0344827586206897	0
"Neuroptera"	74	9	"calibrated"	"sum"	3	159	22	58	2	4	0	0.0344827586206897	0
"Neuroptera"	75	9	"calibrated"	"sum"	4	159	22	58	2	4	0	0.0344827586206897	0
"Neuroptera"	76	9	"calibrated"	"sum"	5	159	25	58	2	4	0	0.0344827586206897	0
"Neuroptera"	77	9	"calibrated"	"sum"	6	159	26	58	2	4	0	0.0344827586206897	0
"Neuroptera"	78	9	"calibrated"	"sum"	7	159	26	58	2	4	0	0.0344827586206897	0
"Neuroptera"	79	9	"calibrated"	"sum"	8	159	26	58	2	4	0	0.0344827586206897	0
