"taxon"	"run"	"count_type"	"cutoff_type"	"cutoff"	"clusters"	"removed_clusters"	"unique_bins"	"removed_uniques"	"duplicate_bins"	"remaining_dups"	"false_pos"	"false_neg"
"Dermaptera"	54	"sample_proportional"	"max"	5e-04	9	0	5	0	0	0	0	NA
"Dermaptera"	55	"calibrated"	"sum"	1	9	0	5	0	0	0	0	NA
"Dermaptera"	56	"calibrated"	"sum"	2	9	0	5	0	0	0	0	NA
"Dermaptera"	57	"calibrated"	"sum"	5	9	0	5	0	0	0	0	NA
"Dermaptera"	58	"calibrated"	"sum"	10	9	0	5	0	0	0	0	NA
"Dermaptera"	59	"calibrated"	"sum"	20	9	0	5	0	0	0	0	NA
"Dermaptera"	60	"calibrated"	"sum"	50	9	0	5	0	0	0	0	NA
"Dermaptera"	61	"calibrated"	"sum"	100	9	0	5	0	0	0	0	NA
"Dermaptera"	62	"calibrated"	"sum"	200	9	0	5	0	0	0	0	NA
"Dermaptera"	63	"calibrated"	"sum"	500	9	0	5	0	0	0	0	NA
"Dermaptera"	64	"calibrated"	"max"	1	9	0	5	0	0	0	0	NA
"Dermaptera"	65	"calibrated"	"max"	2	9	0	5	0	0	0	0	NA
"Dermaptera"	66	"calibrated"	"max"	5	9	0	5	0	0	0	0	NA
"Dermaptera"	67	"calibrated"	"max"	10	9	0	5	0	0	0	0	NA
"Dermaptera"	68	"calibrated"	"max"	20	9	0	5	0	0	0	0	NA
"Dermaptera"	69	"calibrated"	"max"	50	9	0	5	0	0	0	0	NA
"Dermaptera"	70	"calibrated"	"max"	100	9	0	5	0	0	0	0	NA
"Dermaptera"	71	"calibrated"	"max"	200	9	0	5	0	0	0	0	NA
"Dermaptera"	72	"calibrated"	"max"	500	9	0	5	0	0	0	0	NA
"Plecoptera"	1	"raw"	"sum"	1	64	0	38	0	9	9	0	1
"Plecoptera"	2	"raw"	"sum"	2	64	0	38	0	9	9	0	1
"Plecoptera"	3	"raw"	"sum"	5	64	0	38	0	9	9	0	1
"Plecoptera"	4	"raw"	"sum"	10	64	0	38	0	9	9	0	1
"Plecoptera"	5	"raw"	"sum"	20	64	0	38	0	9	9	0	1
"Plecoptera"	6	"raw"	"sum"	50	64	0	38	0	9	9	0	1
"Plecoptera"	7	"raw"	"sum"	100	64	0	38	0	9	9	0	1
"Plecoptera"	8	"raw"	"sum"	200	64	0	38	0	9	9	0	1
"Plecoptera"	9	"raw"	"sum"	500	64	0	38	0	9	9	0	1
"Plecoptera"	10	"raw"	"max"	1	64	0	38	0	9	9	0	1
"Plecoptera"	11	"raw"	"max"	2	64	0	38	0	9	9	0	1
"Plecoptera"	12	"raw"	"max"	5	64	0	38	0	9	9	0	1
"Plecoptera"	13	"raw"	"max"	10	64	0	38	0	9	9	0	1
"Plecoptera"	14	"raw"	"max"	20	64	0	38	0	9	9	0	1
"Plecoptera"	15	"raw"	"max"	50	64	0	38	0	9	9	0	1
"Plecoptera"	16	"raw"	"max"	100	64	0	38	0	9	9	0	1
"Plecoptera"	17	"raw"	"max"	200	64	0	38	0	9	9	0	1
"Plecoptera"	18	"raw"	"max"	500	64	0	38	0	9	9	0	1
"Plecoptera"	19	"tot_proportional"	"sum"	1e-06	64	0	38	0	9	9	0	1
"Plecoptera"	20	"tot_proportional"	"sum"	2e-06	64	0	38	0	9	9	0	1
"Plecoptera"	21	"tot_proportional"	"sum"	5e-06	64	0	38	0	9	9	0	1
"Plecoptera"	22	"tot_proportional"	"sum"	1e-05	64	0	38	0	9	9	0	1
"Plecoptera"	23	"tot_proportional"	"sum"	2e-05	64	0	38	0	9	9	0	1
"Plecoptera"	24	"tot_proportional"	"sum"	5e-05	64	0	38	0	9	9	0	1
"Plecoptera"	25	"tot_proportional"	"sum"	1e-04	64	0	38	0	9	9	0	1
"Plecoptera"	26	"tot_proportional"	"sum"	2e-04	64	0	38	0	9	9	0	1
"Plecoptera"	27	"tot_proportional"	"sum"	5e-04	64	0	38	0	9	9	0	1
"Plecoptera"	28	"tot_proportional"	"max"	1e-06	64	0	38	0	9	9	0	1
"Plecoptera"	29	"tot_proportional"	"max"	2e-06	64	0	38	0	9	9	0	1
"Plecoptera"	30	"tot_proportional"	"max"	5e-06	64	0	38	0	9	9	0	1
"Plecoptera"	31	"tot_proportional"	"max"	1e-05	64	0	38	0	9	9	0	1
"Plecoptera"	32	"tot_proportional"	"max"	2e-05	64	0	38	0	9	9	0	1
"Plecoptera"	33	"tot_proportional"	"max"	5e-05	64	0	38	0	9	9	0	1
"Plecoptera"	34	"tot_proportional"	"max"	1e-04	64	0	38	0	9	9	0	1
"Plecoptera"	35	"tot_proportional"	"max"	2e-04	64	0	38	0	9	9	0	1
"Plecoptera"	36	"tot_proportional"	"max"	5e-04	64	0	38	0	9	9	0	1
"Plecoptera"	37	"sample_proportional"	"sum"	1e-06	64	0	38	0	9	9	0	1
"Plecoptera"	38	"sample_proportional"	"sum"	2e-06	64	0	38	0	9	9	0	1
"Plecoptera"	39	"sample_proportional"	"sum"	5e-06	64	0	38	0	9	9	0	1
"Plecoptera"	40	"sample_proportional"	"sum"	1e-05	64	0	38	0	9	9	0	1
"Plecoptera"	41	"sample_proportional"	"sum"	2e-05	64	0	38	0	9	9	0	1
"Plecoptera"	42	"sample_proportional"	"sum"	5e-05	64	0	38	0	9	9	0	1
"Plecoptera"	43	"sample_proportional"	"sum"	1e-04	64	0	38	0	9	9	0	1
"Plecoptera"	44	"sample_proportional"	"sum"	2e-04	64	0	38	0	9	9	0	1
"Plecoptera"	45	"sample_proportional"	"sum"	5e-04	64	0	38	0	9	9	0	1
"Plecoptera"	46	"sample_proportional"	"max"	1e-06	64	0	38	0	9	9	0	1
"Plecoptera"	47	"sample_proportional"	"max"	2e-06	64	0	38	0	9	9	0	1
"Plecoptera"	48	"sample_proportional"	"max"	5e-06	64	0	38	0	9	9	0	1
"Plecoptera"	49	"sample_proportional"	"max"	1e-05	64	0	38	0	9	9	0	1
"Plecoptera"	50	"sample_proportional"	"max"	2e-05	64	0	38	0	9	9	0	1
"Plecoptera"	51	"sample_proportional"	"max"	5e-05	64	0	38	0	9	9	0	1
"Plecoptera"	52	"sample_proportional"	"max"	1e-04	64	0	38	0	9	9	0	1
"Plecoptera"	53	"sample_proportional"	"max"	2e-04	64	0	38	0	9	9	0	1
"Plecoptera"	54	"sample_proportional"	"max"	5e-04	64	0	38	0	9	9	0	1
"Plecoptera"	55	"calibrated"	"sum"	1	64	0	38	0	9	9	0	1
"Plecoptera"	56	"calibrated"	"sum"	2	64	0	38	0	9	9	0	1
"Plecoptera"	57	"calibrated"	"sum"	5	64	0	38	0	9	9	0	1
"Plecoptera"	58	"calibrated"	"sum"	10	64	0	38	0	9	9	0	1
"Plecoptera"	59	"calibrated"	"sum"	20	64	0	38	0	9	9	0	1
"Plecoptera"	60	"calibrated"	"sum"	50	64	0	38	0	9	9	0	1
"Plecoptera"	61	"calibrated"	"sum"	100	64	0	38	0	9	9	0	1
"Plecoptera"	62	"calibrated"	"sum"	200	64	0	38	0	9	9	0	1
"Plecoptera"	63	"calibrated"	"sum"	500	64	0	38	0	9	9	0	1
"Plecoptera"	64	"calibrated"	"max"	1	64	0	38	0	9	9	0	1
"Plecoptera"	65	"calibrated"	"max"	2	64	0	38	0	9	9	0	1
"Plecoptera"	66	"calibrated"	"max"	5	64	0	38	0	9	9	0	1
"Plecoptera"	67	"calibrated"	"max"	10	64	0	38	0	9	9	0	1
"Plecoptera"	68	"calibrated"	"max"	20	64	0	38	0	9	9	0	1
"Plecoptera"	69	"calibrated"	"max"	50	64	0	38	0	9	9	0	1
"Plecoptera"	70	"calibrated"	"max"	100	64	0	38	0	9	9	0	1
"Plecoptera"	71	"calibrated"	"max"	200	64	0	38	0	9	9	0	1
"Plecoptera"	72	"calibrated"	"max"	500	64	0	38	0	9	9	0	1
"Psocodea"	1	"raw"	"sum"	1	131	0	67	0	15	15	0	1
"Psocodea"	2	"raw"	"sum"	2	131	0	67	0	15	15	0	1
"Psocodea"	3	"raw"	"sum"	5	131	0	67	0	15	15	0	1
"Psocodea"	4	"raw"	"sum"	10	131	0	67	0	15	15	0	1
"Psocodea"	5	"raw"	"sum"	20	131	0	67	0	15	15	0	1
"Psocodea"	6	"raw"	"sum"	50	131	0	67	0	15	15	0	1
"Psocodea"	7	"raw"	"sum"	100	131	0	67	0	15	15	0	1
"Psocodea"	8	"raw"	"sum"	200	131	0	67	0	15	15	0	1
"Psocodea"	9	"raw"	"sum"	500	131	0	67	0	15	15	0	1
"Psocodea"	10	"raw"	"max"	1	131	0	67	0	15	15	0	1
"Psocodea"	11	"raw"	"max"	2	131	0	67	0	15	15	0	1
"Psocodea"	12	"raw"	"max"	5	131	0	67	0	15	15	0	1
"Psocodea"	13	"raw"	"max"	10	131	0	67	0	15	15	0	1
"Psocodea"	14	"raw"	"max"	20	131	0	67	0	15	15	0	1
"Psocodea"	15	"raw"	"max"	50	131	0	67	0	15	15	0	1
"Psocodea"	16	"raw"	"max"	100	131	0	67	0	15	15	0	1
"Psocodea"	17	"raw"	"max"	200	131	0	67	0	15	15	0	1
"Psocodea"	18	"raw"	"max"	500	131	0	67	0	15	15	0	1
"Psocodea"	19	"tot_proportional"	"sum"	1e-06	131	0	67	0	15	15	0	1
"Psocodea"	20	"tot_proportional"	"sum"	2e-06	131	0	67	0	15	15	0	1
"Psocodea"	21	"tot_proportional"	"sum"	5e-06	131	0	67	0	15	15	0	1
"Psocodea"	22	"tot_proportional"	"sum"	1e-05	131	0	67	0	15	15	0	1
"Psocodea"	23	"tot_proportional"	"sum"	2e-05	131	0	67	0	15	15	0	1
"Psocodea"	24	"tot_proportional"	"sum"	5e-05	131	0	67	0	15	15	0	1
"Psocodea"	25	"tot_proportional"	"sum"	1e-04	131	0	67	0	15	15	0	1
"Psocodea"	26	"tot_proportional"	"sum"	2e-04	131	0	67	0	15	15	0	1
"Psocodea"	27	"tot_proportional"	"sum"	5e-04	131	0	67	0	15	15	0	1
"Psocodea"	28	"tot_proportional"	"max"	1e-06	131	0	67	0	15	15	0	1
"Psocodea"	29	"tot_proportional"	"max"	2e-06	131	0	67	0	15	15	0	1
"Psocodea"	30	"tot_proportional"	"max"	5e-06	131	0	67	0	15	15	0	1
"Psocodea"	31	"tot_proportional"	"max"	1e-05	131	0	67	0	15	15	0	1
"Psocodea"	32	"tot_proportional"	"max"	2e-05	131	0	67	0	15	15	0	1
"Psocodea"	33	"tot_proportional"	"max"	5e-05	131	0	67	0	15	15	0	1
"Psocodea"	34	"tot_proportional"	"max"	1e-04	131	0	67	0	15	15	0	1
"Psocodea"	35	"tot_proportional"	"max"	2e-04	131	0	67	0	15	15	0	1
"Psocodea"	36	"tot_proportional"	"max"	5e-04	131	0	67	0	15	15	0	1
"Psocodea"	37	"sample_proportional"	"sum"	1e-06	131	0	67	0	15	15	0	1
"Psocodea"	38	"sample_proportional"	"sum"	2e-06	131	0	67	0	15	15	0	1
"Psocodea"	39	"sample_proportional"	"sum"	5e-06	131	0	67	0	15	15	0	1
"Psocodea"	40	"sample_proportional"	"sum"	1e-05	131	0	67	0	15	15	0	1
"Psocodea"	41	"sample_proportional"	"sum"	2e-05	131	0	67	0	15	15	0	1
"Psocodea"	42	"sample_proportional"	"sum"	5e-05	131	0	67	0	15	15	0	1
"Psocodea"	43	"sample_proportional"	"sum"	1e-04	131	0	67	0	15	15	0	1
"Psocodea"	44	"sample_proportional"	"sum"	2e-04	131	0	67	0	15	15	0	1
"Psocodea"	45	"sample_proportional"	"sum"	5e-04	131	0	67	0	15	15	0	1
"Psocodea"	46	"sample_proportional"	"max"	1e-06	131	0	67	0	15	15	0	1
"Psocodea"	47	"sample_proportional"	"max"	2e-06	131	0	67	0	15	15	0	1
"Psocodea"	48	"sample_proportional"	"max"	5e-06	131	0	67	0	15	15	0	1
"Psocodea"	49	"sample_proportional"	"max"	1e-05	131	0	67	0	15	15	0	1
"Psocodea"	50	"sample_proportional"	"max"	2e-05	131	0	67	0	15	15	0	1
"Psocodea"	51	"sample_proportional"	"max"	5e-05	131	0	67	0	15	15	0	1
"Psocodea"	52	"sample_proportional"	"max"	1e-04	131	0	67	0	15	15	0	1
"Psocodea"	53	"sample_proportional"	"max"	2e-04	131	0	67	0	15	15	0	1
"Psocodea"	54	"sample_proportional"	"max"	5e-04	131	0	67	0	15	15	0	1
"Psocodea"	55	"calibrated"	"sum"	1	131	0	67	0	15	15	0	1
"Psocodea"	56	"calibrated"	"sum"	2	131	0	67	0	15	15	0	1
"Psocodea"	57	"calibrated"	"sum"	5	131	0	67	0	15	15	0	1
"Psocodea"	58	"calibrated"	"sum"	10	131	0	67	0	15	15	0	1
"Psocodea"	59	"calibrated"	"sum"	20	131	0	67	0	15	15	0	1
"Psocodea"	60	"calibrated"	"sum"	50	131	0	67	0	15	15	0	1
"Psocodea"	61	"calibrated"	"sum"	100	131	0	67	0	15	15	0	1
"Psocodea"	62	"calibrated"	"sum"	200	131	0	67	0	15	15	0	1
"Psocodea"	63	"calibrated"	"sum"	500	131	0	67	0	15	15	0	1
"Psocodea"	64	"calibrated"	"max"	1	131	0	67	0	15	15	0	1
"Psocodea"	65	"calibrated"	"max"	2	131	0	67	0	15	15	0	1
"Psocodea"	66	"calibrated"	"max"	5	131	0	67	0	15	15	0	1
"Psocodea"	67	"calibrated"	"max"	10	131	0	67	0	15	15	0	1
"Psocodea"	68	"calibrated"	"max"	20	131	0	67	0	15	15	0	1
"Psocodea"	69	"calibrated"	"max"	50	131	0	67	0	15	15	0	1
"Psocodea"	70	"calibrated"	"max"	100	131	0	67	0	15	15	0	1
"Psocodea"	71	"calibrated"	"max"	200	131	0	67	0	15	15	0	1
"Psocodea"	72	"calibrated"	"max"	500	131	0	67	0	15	15	0	1
"Symphypleona"	1	"raw"	"sum"	1	239	0	70	0	24	24	0	1
"Symphypleona"	2	"raw"	"sum"	2	239	0	70	0	24	24	0	1
"Symphypleona"	3	"raw"	"sum"	5	239	0	70	0	24	24	0	1
"Symphypleona"	4	"raw"	"sum"	10	239	0	70	0	24	24	0	1
"Symphypleona"	5	"raw"	"sum"	20	239	0	70	0	24	24	0	1
"Symphypleona"	6	"raw"	"sum"	50	239	0	70	0	24	24	0	1
"Symphypleona"	7	"raw"	"sum"	100	239	0	70	0	24	24	0	1
"Symphypleona"	8	"raw"	"sum"	200	239	0	70	0	24	24	0	1
"Symphypleona"	9	"raw"	"sum"	500	239	0	70	0	24	24	0	1
"Symphypleona"	10	"raw"	"max"	1	239	0	70	0	24	24	0	1
"Symphypleona"	11	"raw"	"max"	2	239	0	70	0	24	24	0	1
"Symphypleona"	12	"raw"	"max"	5	239	0	70	0	24	24	0	1
"Symphypleona"	13	"raw"	"max"	10	239	0	70	0	24	24	0	1
"Symphypleona"	14	"raw"	"max"	20	239	0	70	0	24	24	0	1
"Symphypleona"	15	"raw"	"max"	50	239	0	70	0	24	24	0	1
"Symphypleona"	16	"raw"	"max"	100	239	0	70	0	24	24	0	1
"Symphypleona"	17	"raw"	"max"	200	239	0	70	0	24	24	0	1
"Symphypleona"	18	"raw"	"max"	500	239	0	70	0	24	24	0	1
"Symphypleona"	19	"tot_proportional"	"sum"	1e-06	239	0	70	0	24	24	0	1
"Symphypleona"	20	"tot_proportional"	"sum"	2e-06	239	0	70	0	24	24	0	1
"Symphypleona"	21	"tot_proportional"	"sum"	5e-06	239	0	70	0	24	24	0	1
"Symphypleona"	22	"tot_proportional"	"sum"	1e-05	239	0	70	0	24	24	0	1
"Symphypleona"	23	"tot_proportional"	"sum"	2e-05	239	0	70	0	24	24	0	1
"Symphypleona"	24	"tot_proportional"	"sum"	5e-05	239	0	70	0	24	24	0	1
"Symphypleona"	25	"tot_proportional"	"sum"	1e-04	239	0	70	0	24	24	0	1
"Symphypleona"	26	"tot_proportional"	"sum"	2e-04	239	0	70	0	24	24	0	1
"Symphypleona"	27	"tot_proportional"	"sum"	5e-04	239	0	70	0	24	24	0	1
"Symphypleona"	28	"tot_proportional"	"max"	1e-06	239	0	70	0	24	24	0	1
"Symphypleona"	29	"tot_proportional"	"max"	2e-06	239	0	70	0	24	24	0	1
"Symphypleona"	30	"tot_proportional"	"max"	5e-06	239	0	70	0	24	24	0	1
"Symphypleona"	31	"tot_proportional"	"max"	1e-05	239	0	70	0	24	24	0	1
"Symphypleona"	32	"tot_proportional"	"max"	2e-05	239	0	70	0	24	24	0	1
"Symphypleona"	33	"tot_proportional"	"max"	5e-05	239	0	70	0	24	24	0	1
"Symphypleona"	34	"tot_proportional"	"max"	1e-04	239	0	70	0	24	24	0	1
"Symphypleona"	35	"tot_proportional"	"max"	2e-04	239	0	70	0	24	24	0	1
"Symphypleona"	36	"tot_proportional"	"max"	5e-04	239	0	70	0	24	24	0	1
"Symphypleona"	37	"sample_proportional"	"sum"	1e-06	239	0	70	0	24	24	0	1
"Symphypleona"	38	"sample_proportional"	"sum"	2e-06	239	0	70	0	24	24	0	1
"Symphypleona"	39	"sample_proportional"	"sum"	5e-06	239	0	70	0	24	24	0	1
"Symphypleona"	40	"sample_proportional"	"sum"	1e-05	239	0	70	0	24	24	0	1
"Symphypleona"	41	"sample_proportional"	"sum"	2e-05	239	0	70	0	24	24	0	1
"Symphypleona"	42	"sample_proportional"	"sum"	5e-05	239	0	70	0	24	24	0	1
"Symphypleona"	43	"sample_proportional"	"sum"	1e-04	239	0	70	0	24	24	0	1
"Symphypleona"	44	"sample_proportional"	"sum"	2e-04	239	0	70	0	24	24	0	1
"Symphypleona"	45	"sample_proportional"	"sum"	5e-04	239	0	70	0	24	24	0	1
"Symphypleona"	46	"sample_proportional"	"max"	1e-06	239	0	70	0	24	24	0	1
"Symphypleona"	47	"sample_proportional"	"max"	2e-06	239	0	70	0	24	24	0	1
"Symphypleona"	48	"sample_proportional"	"max"	5e-06	239	0	70	0	24	24	0	1
"Symphypleona"	49	"sample_proportional"	"max"	1e-05	239	0	70	0	24	24	0	1
"Symphypleona"	50	"sample_proportional"	"max"	2e-05	239	0	70	0	24	24	0	1
"Symphypleona"	51	"sample_proportional"	"max"	5e-05	239	0	70	0	24	24	0	1
"Symphypleona"	52	"sample_proportional"	"max"	1e-04	239	0	70	0	24	24	0	1
"Symphypleona"	53	"sample_proportional"	"max"	2e-04	239	0	70	0	24	24	0	1
"Symphypleona"	54	"sample_proportional"	"max"	5e-04	239	0	70	0	24	24	0	1
"Symphypleona"	55	"calibrated"	"sum"	1	239	0	70	0	24	24	0	1
"Symphypleona"	56	"calibrated"	"sum"	2	239	0	70	0	24	24	0	1
"Symphypleona"	57	"calibrated"	"sum"	5	239	0	70	0	24	24	0	1
"Symphypleona"	58	"calibrated"	"sum"	10	239	0	70	0	24	24	0	1
"Symphypleona"	59	"calibrated"	"sum"	20	239	0	70	0	24	24	0	1
"Symphypleona"	60	"calibrated"	"sum"	50	239	0	70	0	24	24	0	1
"Symphypleona"	61	"calibrated"	"sum"	100	239	0	70	0	24	24	0	1
"Symphypleona"	62	"calibrated"	"sum"	200	239	0	70	0	24	24	0	1
"Symphypleona"	63	"calibrated"	"sum"	500	239	0	70	0	24	24	0	1
"Symphypleona"	64	"calibrated"	"max"	1	239	0	70	0	24	24	0	1
"Symphypleona"	65	"calibrated"	"max"	2	239	0	70	0	24	24	0	1
"Symphypleona"	66	"calibrated"	"max"	5	239	0	70	0	24	24	0	1
"Symphypleona"	67	"calibrated"	"max"	10	239	0	70	0	24	24	0	1
"Symphypleona"	68	"calibrated"	"max"	20	239	0	70	0	24	24	0	1
"Symphypleona"	69	"calibrated"	"max"	50	239	0	70	0	24	24	0	1
"Symphypleona"	70	"calibrated"	"max"	100	239	0	70	0	24	24	0	1
"Symphypleona"	71	"calibrated"	"max"	200	239	0	70	0	24	24	0	1
"Symphypleona"	72	"calibrated"	"max"	500	239	0	70	0	24	24	0	1
"Trichoptera"	1	"raw"	"sum"	1	470	0	157	0	5	5	0	1
"Trichoptera"	2	"raw"	"sum"	2	470	0	157	0	5	5	0	1
"Trichoptera"	3	"raw"	"sum"	5	470	0	157	0	5	5	0	1
"Trichoptera"	4	"raw"	"sum"	10	470	0	157	0	5	5	0	1
"Trichoptera"	5	"raw"	"sum"	20	470	0	157	0	5	5	0	1
"Trichoptera"	6	"raw"	"sum"	50	470	0	157	0	5	5	0	1
"Trichoptera"	7	"raw"	"sum"	100	470	0	157	0	5	5	0	1
"Trichoptera"	8	"raw"	"sum"	200	470	0	157	0	5	5	0	1
"Trichoptera"	9	"raw"	"sum"	500	470	0	157	0	5	5	0	1
"Trichoptera"	10	"raw"	"max"	1	470	0	157	0	5	5	0	1
"Trichoptera"	11	"raw"	"max"	2	470	0	157	0	5	5	0	1
"Trichoptera"	12	"raw"	"max"	5	470	0	157	0	5	5	0	1
"Trichoptera"	13	"raw"	"max"	10	470	0	157	0	5	5	0	1
"Trichoptera"	14	"raw"	"max"	20	470	0	157	0	5	5	0	1
"Trichoptera"	15	"raw"	"max"	50	470	0	157	0	5	5	0	1
"Trichoptera"	16	"raw"	"max"	100	470	0	157	0	5	5	0	1
"Trichoptera"	17	"raw"	"max"	200	470	0	157	0	5	5	0	1
"Trichoptera"	18	"raw"	"max"	500	470	0	157	0	5	5	0	1
"Trichoptera"	19	"tot_proportional"	"sum"	1e-06	470	0	157	0	5	5	0	1
"Trichoptera"	20	"tot_proportional"	"sum"	2e-06	470	0	157	0	5	5	0	1
"Trichoptera"	21	"tot_proportional"	"sum"	5e-06	470	0	157	0	5	5	0	1
"Trichoptera"	22	"tot_proportional"	"sum"	1e-05	470	0	157	0	5	5	0	1
"Trichoptera"	23	"tot_proportional"	"sum"	2e-05	470	0	157	0	5	5	0	1
"Trichoptera"	24	"tot_proportional"	"sum"	5e-05	470	0	157	0	5	5	0	1
"Trichoptera"	25	"tot_proportional"	"sum"	1e-04	470	0	157	0	5	5	0	1
"Trichoptera"	26	"tot_proportional"	"sum"	2e-04	470	0	157	0	5	5	0	1
"Trichoptera"	27	"tot_proportional"	"sum"	5e-04	470	0	157	0	5	5	0	1
"Trichoptera"	28	"tot_proportional"	"max"	1e-06	470	0	157	0	5	5	0	1
"Trichoptera"	29	"tot_proportional"	"max"	2e-06	470	0	157	0	5	5	0	1
"Trichoptera"	30	"tot_proportional"	"max"	5e-06	470	0	157	0	5	5	0	1
"Trichoptera"	31	"tot_proportional"	"max"	1e-05	470	0	157	0	5	5	0	1
"Trichoptera"	32	"tot_proportional"	"max"	2e-05	470	0	157	0	5	5	0	1
"Trichoptera"	33	"tot_proportional"	"max"	5e-05	470	0	157	0	5	5	0	1
"Trichoptera"	34	"tot_proportional"	"max"	1e-04	470	0	157	0	5	5	0	1
"Trichoptera"	35	"tot_proportional"	"max"	2e-04	470	0	157	0	5	5	0	1
"Trichoptera"	36	"tot_proportional"	"max"	5e-04	470	0	157	0	5	5	0	1
"Trichoptera"	37	"sample_proportional"	"sum"	1e-06	470	0	157	0	5	5	0	1
"Trichoptera"	38	"sample_proportional"	"sum"	2e-06	470	0	157	0	5	5	0	1
"Trichoptera"	39	"sample_proportional"	"sum"	5e-06	470	0	157	0	5	5	0	1
"Trichoptera"	40	"sample_proportional"	"sum"	1e-05	470	0	157	0	5	5	0	1
"Trichoptera"	41	"sample_proportional"	"sum"	2e-05	470	0	157	0	5	5	0	1
"Trichoptera"	42	"sample_proportional"	"sum"	5e-05	470	0	157	0	5	5	0	1
"Trichoptera"	43	"sample_proportional"	"sum"	1e-04	470	0	157	0	5	5	0	1
"Trichoptera"	44	"sample_proportional"	"sum"	2e-04	470	0	157	0	5	5	0	1
"Trichoptera"	45	"sample_proportional"	"sum"	5e-04	470	0	157	0	5	5	0	1
"Trichoptera"	46	"sample_proportional"	"max"	1e-06	470	0	157	0	5	5	0	1
"Trichoptera"	47	"sample_proportional"	"max"	2e-06	470	0	157	0	5	5	0	1
"Trichoptera"	48	"sample_proportional"	"max"	5e-06	470	0	157	0	5	5	0	1
"Trichoptera"	49	"sample_proportional"	"max"	1e-05	470	0	157	0	5	5	0	1
"Trichoptera"	50	"sample_proportional"	"max"	2e-05	470	0	157	0	5	5	0	1
"Trichoptera"	51	"sample_proportional"	"max"	5e-05	470	0	157	0	5	5	0	1
"Trichoptera"	52	"sample_proportional"	"max"	1e-04	470	0	157	0	5	5	0	1
"Trichoptera"	53	"sample_proportional"	"max"	2e-04	470	0	157	0	5	5	0	1
"Trichoptera"	54	"sample_proportional"	"max"	5e-04	470	0	157	0	5	5	0	1
"Trichoptera"	55	"calibrated"	"sum"	1	470	0	157	0	5	5	0	1
"Trichoptera"	56	"calibrated"	"sum"	2	470	0	157	0	5	5	0	1
"Trichoptera"	57	"calibrated"	"sum"	5	470	0	157	0	5	5	0	1
"Trichoptera"	58	"calibrated"	"sum"	10	470	0	157	0	5	5	0	1
"Trichoptera"	59	"calibrated"	"sum"	20	470	0	157	0	5	5	0	1
"Trichoptera"	60	"calibrated"	"sum"	50	470	0	157	0	5	5	0	1
"Trichoptera"	61	"calibrated"	"sum"	100	470	0	157	0	5	5	0	1
"Trichoptera"	62	"calibrated"	"sum"	200	470	0	157	0	5	5	0	1
"Trichoptera"	63	"calibrated"	"sum"	500	470	0	157	0	5	5	0	1
"Trichoptera"	64	"calibrated"	"max"	1	470	0	157	0	5	5	0	1
"Trichoptera"	65	"calibrated"	"max"	2	470	0	157	0	5	5	0	1
"Trichoptera"	66	"calibrated"	"max"	5	470	0	157	0	5	5	0	1
"Trichoptera"	67	"calibrated"	"max"	10	470	0	157	0	5	5	0	1
"Trichoptera"	68	"calibrated"	"max"	20	470	0	157	0	5	5	0	1
"Trichoptera"	69	"calibrated"	"max"	50	470	0	157	0	5	5	0	1
"Trichoptera"	70	"calibrated"	"max"	100	470	0	157	0	5	5	0	1
"Trichoptera"	71	"calibrated"	"max"	200	470	0	157	0	5	5	0	1
"Trichoptera"	72	"calibrated"	"max"	500	470	0	157	0	5	5	0	1
"Mecoptera"	1	"raw"	"sum"	1	10	0	5	0	0	0	0	NA
"Mecoptera"	2	"raw"	"sum"	2	10	0	5	0	0	0	0	NA
"Mecoptera"	3	"raw"	"sum"	5	10	0	5	0	0	0	0	NA
"Mecoptera"	4	"raw"	"sum"	10	10	0	5	0	0	0	0	NA
"Mecoptera"	5	"raw"	"sum"	20	10	0	5	0	0	0	0	NA
"Mecoptera"	6	"raw"	"sum"	50	10	0	5	0	0	0	0	NA
"Mecoptera"	7	"raw"	"sum"	100	10	0	5	0	0	0	0	NA
"Mecoptera"	8	"raw"	"sum"	200	10	0	5	0	0	0	0	NA
"Mecoptera"	9	"raw"	"sum"	500	10	0	5	0	0	0	0	NA
"Mecoptera"	10	"raw"	"max"	1	10	0	5	0	0	0	0	NA
"Mecoptera"	11	"raw"	"max"	2	10	0	5	0	0	0	0	NA
"Mecoptera"	12	"raw"	"max"	5	10	0	5	0	0	0	0	NA
"Mecoptera"	13	"raw"	"max"	10	10	0	5	0	0	0	0	NA
"Mecoptera"	14	"raw"	"max"	20	10	0	5	0	0	0	0	NA
"Mecoptera"	15	"raw"	"max"	50	10	0	5	0	0	0	0	NA
"Mecoptera"	16	"raw"	"max"	100	10	0	5	0	0	0	0	NA
"Mecoptera"	17	"raw"	"max"	200	10	0	5	0	0	0	0	NA
"Mecoptera"	18	"raw"	"max"	500	10	0	5	0	0	0	0	NA
"Mecoptera"	19	"tot_proportional"	"sum"	1e-06	10	0	5	0	0	0	0	NA
"Mecoptera"	20	"tot_proportional"	"sum"	2e-06	10	0	5	0	0	0	0	NA
"Mecoptera"	21	"tot_proportional"	"sum"	5e-06	10	0	5	0	0	0	0	NA
"Mecoptera"	22	"tot_proportional"	"sum"	1e-05	10	0	5	0	0	0	0	NA
