"taxon"	"run"	"require_overlap"	"dist_type"	"dist_threshold"	"clusters"	"removed_clusters"	"unique_bins"	"removed_uniques"	"duplicate_bins"	"remaining_dups"	"false_pos"	"false_neg"
"Strepsiptera"	14	TRUE	"dadn"	0.6	8	0	7	0	0	0	0	NA
"Strepsiptera"	15	TRUE	"dadn"	0.8	8	0	7	0	0	0	0	NA
"Strepsiptera"	16	TRUE	"dadn"	1	8	0	7	0	0	0	0	NA
"Strepsiptera"	17	TRUE	"dadn"	1.2	8	0	7	0	0	0	0	NA
"Strepsiptera"	18	TRUE	"dadn"	1.5	8	0	7	0	0	0	0	NA
"Strepsiptera"	19	TRUE	"wdadn"	0.1	8	0	7	0	0	0	0	NA
"Strepsiptera"	20	TRUE	"wdadn"	0.3	8	0	7	0	0	0	0	NA
"Strepsiptera"	21	TRUE	"wdadn"	0.5	8	0	7	0	0	0	0	NA
"Strepsiptera"	22	TRUE	"wdadn"	0.7	8	0	7	0	0	0	0	NA
"Strepsiptera"	23	TRUE	"wdadn"	0.9	8	0	7	0	0	0	0	NA
"Strepsiptera"	24	TRUE	"wdadn"	1.1	8	0	7	0	0	0	0	NA
"Siphonaptera"	1	FALSE	"dadn"	1	13	1	3	0	0	0	0	NA
"Siphonaptera"	2	FALSE	"dadn"	1.2	13	1	3	0	0	0	0	NA
"Siphonaptera"	3	FALSE	"dadn"	1.5	13	1	3	0	0	0	0	NA
"Siphonaptera"	4	FALSE	"dadn"	1.8	13	1	3	0	0	0	0	NA
"Siphonaptera"	5	FALSE	"dadn"	2.1	13	1	3	0	0	0	0	NA
"Siphonaptera"	6	FALSE	"dadn"	2.4	13	0	3	0	0	0	0	NA
"Siphonaptera"	7	FALSE	"wdadn"	0.8	13	1	3	0	0	0	0	NA
"Siphonaptera"	8	FALSE	"wdadn"	0.9	13	1	3	0	0	0	0	NA
"Siphonaptera"	9	FALSE	"wdadn"	1	13	1	3	0	0	0	0	NA
"Siphonaptera"	10	FALSE	"wdadn"	1.1	13	1	3	0	0	0	0	NA
"Siphonaptera"	11	FALSE	"wdadn"	1.2	13	1	3	0	0	0	0	NA
"Siphonaptera"	12	FALSE	"wdadn"	1.3	13	1	3	0	0	0	0	NA
"Siphonaptera"	13	TRUE	"dadn"	0.4	13	1	3	0	0	0	0	NA
"Siphonaptera"	14	TRUE	"dadn"	0.6	13	1	3	0	0	0	0	NA
"Siphonaptera"	15	TRUE	"dadn"	0.8	13	1	3	0	0	0	0	NA
"Siphonaptera"	16	TRUE	"dadn"	1	13	1	3	0	0	0	0	NA
"Siphonaptera"	17	TRUE	"dadn"	1.2	13	1	3	0	0	0	0	NA
"Siphonaptera"	18	TRUE	"dadn"	1.5	13	0	3	0	0	0	0	NA
"Siphonaptera"	19	TRUE	"wdadn"	0.1	13	1	3	0	0	0	0	NA
"Siphonaptera"	20	TRUE	"wdadn"	0.3	13	1	3	0	0	0	0	NA
"Siphonaptera"	21	TRUE	"wdadn"	0.5	13	1	3	0	0	0	0	NA
"Siphonaptera"	22	TRUE	"wdadn"	0.7	13	1	3	0	0	0	0	NA
"Siphonaptera"	23	TRUE	"wdadn"	0.9	13	1	3	0	0	0	0	NA
"Siphonaptera"	24	TRUE	"wdadn"	1.1	13	1	3	0	0	0	0	NA
"Zygentoma"	1	FALSE	"dadn"	1	14	7	1	0	1	1	0	1
"Zygentoma"	2	FALSE	"dadn"	1.2	14	6	1	0	1	1	0	1
"Zygentoma"	3	FALSE	"dadn"	1.5	14	4	1	0	1	1	0	1
"Zygentoma"	4	FALSE	"dadn"	1.8	14	4	1	0	1	1	0	1
"Zygentoma"	5	FALSE	"dadn"	2.1	14	2	1	0	1	1	0	1
"Zygentoma"	6	FALSE	"dadn"	2.4	14	3	1	0	1	1	0	1
"Zygentoma"	7	FALSE	"wdadn"	0.8	14	6	1	0	1	1	0	1
"Zygentoma"	8	FALSE	"wdadn"	0.9	14	6	1	0	1	1	0	1
"Zygentoma"	9	FALSE	"wdadn"	1	14	6	1	0	1	1	0	1
"Zygentoma"	10	FALSE	"wdadn"	1.1	14	5	1	0	1	1	0	1
"Zygentoma"	11	FALSE	"wdadn"	1.2	14	4	1	0	1	1	0	1
"Zygentoma"	12	FALSE	"wdadn"	1.3	14	4	1	0	1	1	0	1
"Zygentoma"	13	TRUE	"dadn"	0.4	14	6	1	0	1	1	0	1
"Zygentoma"	14	TRUE	"dadn"	0.6	14	6	1	0	1	1	0	1
"Zygentoma"	15	TRUE	"dadn"	0.8	14	6	1	0	1	1	0	1
"Zygentoma"	16	TRUE	"dadn"	1	14	6	1	0	1	1	0	1
"Zygentoma"	17	TRUE	"dadn"	1.2	14	5	1	0	1	1	0	1
"Zygentoma"	18	TRUE	"dadn"	1.5	14	4	1	0	1	1	0	1
"Zygentoma"	19	TRUE	"wdadn"	0.1	14	6	1	0	1	1	0	1
"Zygentoma"	20	TRUE	"wdadn"	0.3	14	6	1	0	1	1	0	1
"Zygentoma"	21	TRUE	"wdadn"	0.5	14	5	1	0	1	1	0	1
"Zygentoma"	22	TRUE	"wdadn"	0.7	14	5	1	0	1	1	0	1
"Zygentoma"	23	TRUE	"wdadn"	0.9	14	5	1	0	1	1	0	1
"Zygentoma"	24	TRUE	"wdadn"	1.1	14	4	1	0	1	1	0	1
"Neelipleona"	1	FALSE	"dadn"	1	22	3	9	0	7	7	0	1
"Neelipleona"	2	FALSE	"dadn"	1.2	22	2	9	0	7	7	0	1
"Neelipleona"	3	FALSE	"dadn"	1.5	22	0	9	0	7	7	0	1
"Neelipleona"	4	FALSE	"dadn"	1.8	22	0	9	0	7	7	0	1
"Neelipleona"	5	FALSE	"dadn"	2.1	22	0	9	0	7	7	0	1
"Neelipleona"	6	FALSE	"dadn"	2.4	22	0	9	0	7	7	0	1
"Neelipleona"	7	FALSE	"wdadn"	0.8	22	1	9	0	7	6	0	0.857142857142857
"Neelipleona"	8	FALSE	"wdadn"	0.9	22	0	9	0	7	7	0	1
"Neelipleona"	9	FALSE	"wdadn"	1	22	0	9	0	7	7	0	1
"Neelipleona"	10	FALSE	"wdadn"	1.1	22	0	9	0	7	7	0	1
"Neelipleona"	11	FALSE	"wdadn"	1.2	22	0	9	0	7	7	0	1
"Neelipleona"	12	FALSE	"wdadn"	1.3	22	0	9	0	7	7	0	1
"Neelipleona"	13	TRUE	"dadn"	0.4	22	4	9	0	7	5	0	0.714285714285714
"Neelipleona"	14	TRUE	"dadn"	0.6	22	2	9	0	7	6	0	0.857142857142857
"Neelipleona"	15	TRUE	"dadn"	0.8	22	1	9	0	7	7	0	1
"Neelipleona"	16	TRUE	"dadn"	1	22	1	9	0	7	7	0	1
"Neelipleona"	17	TRUE	"dadn"	1.2	22	0	9	0	7	7	0	1
"Neelipleona"	18	TRUE	"dadn"	1.5	22	0	9	0	7	7	0	1
"Neelipleona"	19	TRUE	"wdadn"	0.1	22	6	9	0	7	4	0	0.571428571428571
"Neelipleona"	20	TRUE	"wdadn"	0.3	22	3	9	0	7	5	0	0.714285714285714
"Neelipleona"	21	TRUE	"wdadn"	0.5	22	2	9	0	7	6	0	0.857142857142857
"Neelipleona"	22	TRUE	"wdadn"	0.7	22	1	9	0	7	6	0	0.857142857142857
"Neelipleona"	23	TRUE	"wdadn"	0.9	22	0	9	0	7	7	0	1
"Neelipleona"	24	TRUE	"wdadn"	1.1	22	0	9	0	7	7	0	1
"Zoraptera"	1	FALSE	"dadn"	1	7	0	0	0	0	0	NA	NA
"Zoraptera"	2	FALSE	"dadn"	1.2	7	0	0	0	0	0	NA	NA
"Zoraptera"	3	FALSE	"dadn"	1.5	7	0	0	0	0	0	NA	NA
"Zoraptera"	4	FALSE	"dadn"	1.8	7	0	0	0	0	0	NA	NA
"Zoraptera"	5	FALSE	"dadn"	2.1	7	0	0	0	0	0	NA	NA
"Zoraptera"	6	FALSE	"dadn"	2.4	7	0	0	0	0	0	NA	NA
"Zoraptera"	7	FALSE	"wdadn"	0.8	7	0	0	0	0	0	NA	NA
"Zoraptera"	8	FALSE	"wdadn"	0.9	7	0	0	0	0	0	NA	NA
"Zoraptera"	9	FALSE	"wdadn"	1	7	0	0	0	0	0	NA	NA
"Zoraptera"	10	FALSE	"wdadn"	1.1	7	0	0	0	0	0	NA	NA
"Zoraptera"	11	FALSE	"wdadn"	1.2	7	0	0	0	0	0	NA	NA
"Zoraptera"	12	FALSE	"wdadn"	1.3	7	0	0	0	0	0	NA	NA
"Zoraptera"	13	TRUE	"dadn"	0.4	7	0	0	0	0	0	NA	NA
"Zoraptera"	14	TRUE	"dadn"	0.6	7	0	0	0	0	0	NA	NA
"Zoraptera"	15	TRUE	"dadn"	0.8	7	0	0	0	0	0	NA	NA
"Zoraptera"	16	TRUE	"dadn"	1	7	0	0	0	0	0	NA	NA
"Zoraptera"	17	TRUE	"dadn"	1.2	7	0	0	0	0	0	NA	NA
"Zoraptera"	18	TRUE	"dadn"	1.5	7	0	0	0	0	0	NA	NA
"Zoraptera"	19	TRUE	"wdadn"	0.1	7	0	0	0	0	0	NA	NA
"Zoraptera"	20	TRUE	"wdadn"	0.3	7	0	0	0	0	0	NA	NA
"Zoraptera"	21	TRUE	"wdadn"	0.5	7	0	0	0	0	0	NA	NA
"Zoraptera"	22	TRUE	"wdadn"	0.7	7	0	0	0	0	0	NA	NA
"Zoraptera"	23	TRUE	"wdadn"	0.9	7	0	0	0	0	0	NA	NA
"Zoraptera"	24	TRUE	"wdadn"	1.1	7	0	0	0	0	0	NA	NA
"Phthiraptera"	1	FALSE	"dadn"	1	3	0	0	0	0	0	NA	NA
"Phthiraptera"	2	FALSE	"dadn"	1.2	3	0	0	0	0	0	NA	NA
"Phthiraptera"	3	FALSE	"dadn"	1.5	3	0	0	0	0	0	NA	NA
"Phthiraptera"	4	FALSE	"dadn"	1.8	3	0	0	0	0	0	NA	NA
"Phthiraptera"	5	FALSE	"dadn"	2.1	3	0	0	0	0	0	NA	NA
"Phthiraptera"	6	FALSE	"dadn"	2.4	3	0	0	0	0	0	NA	NA
"Phthiraptera"	7	FALSE	"wdadn"	0.8	3	0	0	0	0	0	NA	NA
"Phthiraptera"	8	FALSE	"wdadn"	0.9	3	0	0	0	0	0	NA	NA
"Phthiraptera"	9	FALSE	"wdadn"	1	3	0	0	0	0	0	NA	NA
"Phthiraptera"	10	FALSE	"wdadn"	1.1	3	0	0	0	0	0	NA	NA
"Phthiraptera"	11	FALSE	"wdadn"	1.2	3	0	0	0	0	0	NA	NA
"Phthiraptera"	12	FALSE	"wdadn"	1.3	3	0	0	0	0	0	NA	NA
"Phthiraptera"	13	TRUE	"dadn"	0.4	3	0	0	0	0	0	NA	NA
"Phthiraptera"	14	TRUE	"dadn"	0.6	3	0	0	0	0	0	NA	NA
"Phthiraptera"	15	TRUE	"dadn"	0.8	3	0	0	0	0	0	NA	NA
"Phthiraptera"	16	TRUE	"dadn"	1	3	0	0	0	0	0	NA	NA
"Phthiraptera"	17	TRUE	"dadn"	1.2	3	0	0	0	0	0	NA	NA
"Phthiraptera"	18	TRUE	"dadn"	1.5	3	0	0	0	0	0	NA	NA
"Phthiraptera"	19	TRUE	"wdadn"	0.1	3	0	0	0	0	0	NA	NA
"Phthiraptera"	20	TRUE	"wdadn"	0.3	3	0	0	0	0	0	NA	NA
"Phthiraptera"	21	TRUE	"wdadn"	0.5	3	0	0	0	0	0	NA	NA
"Phthiraptera"	22	TRUE	"wdadn"	0.7	3	0	0	0	0	0	NA	NA
"Phthiraptera"	23	TRUE	"wdadn"	0.9	3	0	0	0	0	0	NA	NA
"Phthiraptera"	24	TRUE	"wdadn"	1.1	3	0	0	0	0	0	NA	NA
"Diplura"	1	FALSE	"dadn"	1	12	3	3	0	2	2	0	1
"Diplura"	2	FALSE	"dadn"	1.2	12	2	3	0	2	2	0	1
"Diplura"	3	FALSE	"dadn"	1.5	12	1	3	0	2	2	0	1
"Diplura"	4	FALSE	"dadn"	1.8	12	1	3	0	2	2	0	1
"Diplura"	5	FALSE	"dadn"	2.1	12	1	3	0	2	2	0	1
"Diplura"	6	FALSE	"dadn"	2.4	12	1	3	0	2	2	0	1
"Diplura"	7	FALSE	"wdadn"	0.8	12	3	3	0	2	2	0	1
"Diplura"	8	FALSE	"wdadn"	0.9	12	3	3	0	2	2	0	1
"Diplura"	9	FALSE	"wdadn"	1	12	3	3	0	2	2	0	1
"Diplura"	10	FALSE	"wdadn"	1.1	12	3	3	0	2	2	0	1
"Diplura"	11	FALSE	"wdadn"	1.2	12	2	3	0	2	2	0	1
"Diplura"	12	FALSE	"wdadn"	1.3	12	1	3	0	2	2	0	1
"Diplura"	13	TRUE	"dadn"	0.4	12	5	3	0	2	2	0	1
"Diplura"	14	TRUE	"dadn"	0.6	12	4	3	0	2	2	0	1
"Diplura"	15	TRUE	"dadn"	0.8	12	3	3	0	2	2	0	1
"Diplura"	16	TRUE	"dadn"	1	12	2	3	0	2	2	0	1
"Diplura"	17	TRUE	"dadn"	1.2	12	2	3	0	2	2	0	1
"Diplura"	18	TRUE	"dadn"	1.5	12	1	3	0	2	2	0	1
"Diplura"	19	TRUE	"wdadn"	0.1	12	6	3	0	2	2	0	1
"Diplura"	20	TRUE	"wdadn"	0.3	12	6	3	0	2	2	0	1
"Diplura"	21	TRUE	"wdadn"	0.5	12	4	3	0	2	2	0	1
"Diplura"	22	TRUE	"wdadn"	0.7	12	3	3	0	2	2	0	1
"Diplura"	23	TRUE	"wdadn"	0.9	12	3	3	0	2	2	0	1
"Diplura"	24	TRUE	"wdadn"	1.1	12	2	3	0	2	2	0	1
"Archaeognatha"	1	FALSE	"dadn"	1	11	9	0	0	0	0	NA	NA
"Archaeognatha"	2	FALSE	"dadn"	1.2	11	9	0	0	0	0	NA	NA
"Archaeognatha"	3	FALSE	"dadn"	1.5	11	8	0	0	0	0	NA	NA
"Archaeognatha"	4	FALSE	"dadn"	1.8	11	7	0	0	0	0	NA	NA
"Archaeognatha"	5	FALSE	"dadn"	2.1	11	7	0	0	0	0	NA	NA
"Archaeognatha"	6	FALSE	"dadn"	2.4	11	7	0	0	0	0	NA	NA
"Archaeognatha"	7	FALSE	"wdadn"	0.8	11	9	0	0	0	0	NA	NA
"Archaeognatha"	8	FALSE	"wdadn"	0.9	11	9	0	0	0	0	NA	NA
"Archaeognatha"	9	FALSE	"wdadn"	1	11	8	0	0	0	0	NA	NA
"Archaeognatha"	10	FALSE	"wdadn"	1.1	11	8	0	0	0	0	NA	NA
"Archaeognatha"	11	FALSE	"wdadn"	1.2	11	8	0	0	0	0	NA	NA
"Archaeognatha"	12	FALSE	"wdadn"	1.3	11	7	0	0	0	0	NA	NA
"Archaeognatha"	13	TRUE	"dadn"	0.4	11	10	0	0	0	0	NA	NA
"Archaeognatha"	14	TRUE	"dadn"	0.6	11	10	0	0	0	0	NA	NA
"Archaeognatha"	15	TRUE	"dadn"	0.8	11	9	0	0	0	0	NA	NA
"Archaeognatha"	16	TRUE	"dadn"	1	11	9	0	0	0	0	NA	NA
"Archaeognatha"	17	TRUE	"dadn"	1.2	11	9	0	0	0	0	NA	NA
"Archaeognatha"	18	TRUE	"dadn"	1.5	11	8	0	0	0	0	NA	NA
"Archaeognatha"	19	TRUE	"wdadn"	0.1	11	10	0	0	0	0	NA	NA
"Archaeognatha"	20	TRUE	"wdadn"	0.3	11	9	0	0	0	0	NA	NA
"Archaeognatha"	21	TRUE	"wdadn"	0.5	11	9	0	0	0	0	NA	NA
"Archaeognatha"	22	TRUE	"wdadn"	0.7	11	9	0	0	0	0	NA	NA
"Archaeognatha"	23	TRUE	"wdadn"	0.9	11	9	0	0	0	0	NA	NA
"Archaeognatha"	24	TRUE	"wdadn"	1.1	11	8	0	0	0	0	NA	NA
"Phasmatodea"	1	FALSE	"dadn"	1	1	0	0	0	0	0	NA	NA
"Phasmatodea"	2	FALSE	"dadn"	1.2	1	0	0	0	0	0	NA	NA
"Phasmatodea"	3	FALSE	"dadn"	1.5	1	0	0	0	0	0	NA	NA
"Phasmatodea"	4	FALSE	"dadn"	1.8	1	0	0	0	0	0	NA	NA
"Phasmatodea"	5	FALSE	"dadn"	2.1	1	0	0	0	0	0	NA	NA
"Phasmatodea"	6	FALSE	"dadn"	2.4	1	0	0	0	0	0	NA	NA
"Phasmatodea"	7	FALSE	"wdadn"	0.8	1	0	0	0	0	0	NA	NA
"Phasmatodea"	8	FALSE	"wdadn"	0.9	1	0	0	0	0	0	NA	NA
"Phasmatodea"	9	FALSE	"wdadn"	1	1	0	0	0	0	0	NA	NA
"Phasmatodea"	10	FALSE	"wdadn"	1.1	1	0	0	0	0	0	NA	NA
"Phasmatodea"	11	FALSE	"wdadn"	1.2	1	0	0	0	0	0	NA	NA
"Phasmatodea"	12	FALSE	"wdadn"	1.3	1	0	0	0	0	0	NA	NA
"Phasmatodea"	13	TRUE	"dadn"	0.4	1	0	0	0	0	0	NA	NA
"Phasmatodea"	14	TRUE	"dadn"	0.6	1	0	0	0	0	0	NA	NA
"Phasmatodea"	15	TRUE	"dadn"	0.8	1	0	0	0	0	0	NA	NA
"Phasmatodea"	16	TRUE	"dadn"	1	1	0	0	0	0	0	NA	NA
"Phasmatodea"	17	TRUE	"dadn"	1.2	1	0	0	0	0	0	NA	NA
"Phasmatodea"	18	TRUE	"dadn"	1.5	1	0	0	0	0	0	NA	NA
"Phasmatodea"	19	TRUE	"wdadn"	0.1	1	0	0	0	0	0	NA	NA
"Phasmatodea"	20	TRUE	"wdadn"	0.3	1	0	0	0	0	0	NA	NA
"Phasmatodea"	21	TRUE	"wdadn"	0.5	1	0	0	0	0	0	NA	NA
"Phasmatodea"	22	TRUE	"wdadn"	0.7	1	0	0	0	0	0	NA	NA
"Phasmatodea"	23	TRUE	"wdadn"	0.9	1	0	0	0	0	0	NA	NA
"Phasmatodea"	24	TRUE	"wdadn"	1.1	1	0	0	0	0	0	NA	NA
"Mantodea"	1	FALSE	"dadn"	1	1	0	0	0	0	0	NA	NA
"Mantodea"	2	FALSE	"dadn"	1.2	1	0	0	0	0	0	NA	NA
"Mantodea"	3	FALSE	"dadn"	1.5	1	0	0	0	0	0	NA	NA
"Mantodea"	4	FALSE	"dadn"	1.8	1	0	0	0	0	0	NA	NA
"Mantodea"	5	FALSE	"dadn"	2.1	1	0	0	0	0	0	NA	NA
"Mantodea"	6	FALSE	"dadn"	2.4	1	0	0	0	0	0	NA	NA
"Mantodea"	7	FALSE	"wdadn"	0.8	1	0	0	0	0	0	NA	NA
"Mantodea"	8	FALSE	"wdadn"	0.9	1	0	0	0	0	0	NA	NA
"Mantodea"	9	FALSE	"wdadn"	1	1	0	0	0	0	0	NA	NA
"Mantodea"	10	FALSE	"wdadn"	1.1	1	0	0	0	0	0	NA	NA
"Mantodea"	11	FALSE	"wdadn"	1.2	1	0	0	0	0	0	NA	NA
"Mantodea"	12	FALSE	"wdadn"	1.3	1	0	0	0	0	0	NA	NA
"Mantodea"	13	TRUE	"dadn"	0.4	1	0	0	0	0	0	NA	NA
"Mantodea"	14	TRUE	"dadn"	0.6	1	0	0	0	0	0	NA	NA
"Mantodea"	15	TRUE	"dadn"	0.8	1	0	0	0	0	0	NA	NA
"Mantodea"	16	TRUE	"dadn"	1	1	0	0	0	0	0	NA	NA
"Mantodea"	17	TRUE	"dadn"	1.2	1	0	0	0	0	0	NA	NA
"Mantodea"	18	TRUE	"dadn"	1.5	1	0	0	0	0	0	NA	NA
"Mantodea"	19	TRUE	"wdadn"	0.1	1	0	0	0	0	0	NA	NA
"Mantodea"	20	TRUE	"wdadn"	0.3	1	0	0	0	0	0	NA	NA
"Mantodea"	21	TRUE	"wdadn"	0.5	1	0	0	0	0	0	NA	NA
"Mantodea"	22	TRUE	"wdadn"	0.7	1	0	0	0	0	0	NA	NA
"Mantodea"	23	TRUE	"wdadn"	0.9	1	0	0	0	0	0	NA	NA
"Mantodea"	24	TRUE	"wdadn"	1.1	1	0	0	0	0	0	NA	NA
"Hexapoda"	1	FALSE	"dadn"	1	47045	26349	18770	7011	2091	465	0.37352157698455	0.222381635581062
"Hexapoda"	2	FALSE	"dadn"	1.2	47045	24288	18770	5967	2091	554	0.317900905700586	0.2649450023912
"Hexapoda"	3	FALSE	"dadn"	1.5	47045	21295	18770	4611	2091	688	0.245657964837507	0.329029172644668
"Hexapoda"	4	FALSE	"dadn"	1.8	47045	18671	18770	3549	2091	814	0.18907831646244	0.389287422285988
"Hexapoda"	5	FALSE	"dadn"	2.1	47045	16228	18770	2664	2091	965	0.141928609483218	0.461501673840268
"Hexapoda"	6	FALSE	"dadn"	2.4	47045	14123	18770	2005	2091	1074	0.106819392647842	0.513629842180775
"Hexapoda"	7	FALSE	"wdadn"	0.8	47045	20645	18770	4370	2091	717	0.232818327117741	0.342898134863702
"Hexapoda"	8	FALSE	"wdadn"	0.9	47045	19068	18770	3704	2091	783	0.197336174746937	0.374461979913917
"Hexapoda"	9	FALSE	"wdadn"	1	47045	17563	18770	3100	2091	850	0.165157165689931	0.40650406504065
"Hexapoda"	10	FALSE	"wdadn"	1.1	47045	16296	18770	2612	2091	920	0.139158231220032	0.439980870396939
"Hexapoda"	11	FALSE	"wdadn"	1.2	47045	15073	18770	2164	2091	981	0.115290356952584	0.469153515064562
"Hexapoda"	12	FALSE	"wdadn"	1.3	47045	14007	18770	1794	2091	1042	0.0955780500799148	0.498326159732186
"Hexapoda"	13	TRUE	"dadn"	0.4	47045	11760	18770	678	2091	790	0.0361214704315397	0.377809660449546
"Hexapoda"	14	TRUE	"dadn"	0.6	47045	11407	18770	595	2091	805	0.0316995205114545	0.384983261597322
"Hexapoda"	15	TRUE	"dadn"	0.8	47045	10919	18770	534	2091	852	0.0284496537027171	0.407460545193687
"Hexapoda"	16	TRUE	"dadn"	1	47045	10449	18770	457	2091	903	0.0243473628129995	0.431850789096126
"Hexapoda"	17	TRUE	"dadn"	1.2	47045	9935	18770	409	2091	965	0.0217900905700586	0.461501673840268
"Hexapoda"	18	TRUE	"dadn"	1.5	47045	9095	18770	326	2091	1048	0.0173681406499734	0.501195600191296
"Hexapoda"	19	TRUE	"wdadn"	0.1	47045	11875	18770	743	2091	785	0.0395844432605221	0.375418460066954
"Hexapoda"	20	TRUE	"wdadn"	0.3	47045	11109	18770	579	2091	877	0.0308470964304742	0.419416547106648
"Hexapoda"	21	TRUE	"wdadn"	0.5	47045	10313	18770	451	2091	953	0.0240277037826319	0.455762792922047
"Hexapoda"	22	TRUE	"wdadn"	0.7	47045	9580	18770	350	2091	1024	0.0186467767714438	0.489717838354854
"Hexapoda"	23	TRUE	"wdadn"	0.9	47045	8872	18770	291	2091	1105	0.015503462972829	0.528455284552846
"Hexapoda"	24	TRUE	"wdadn"	1.1	47045	8164	18770	244	2091	1178	0.0129994672349494	0.56336681013869
"Diptera"	25	FALSE	"dadn"	2.7	19578	4410	8073	333	991	537	0.0412486064659978	0.541876892028254
"Diptera"	26	FALSE	"dadn"	3	19578	3951	8073	251	991	574	0.0310912919608572	0.579212916246216
"Diptera"	27	FALSE	"dadn"	3.5	19578	3398	8073	166	991	623	0.0205623683884553	0.628657921291625
"Diptera"	28	FALSE	"wdadn"	1.5	19578	4318	8073	321	991	537	0.0397621701969528	0.541876892028254
"Diptera"	29	FALSE	"wdadn"	1.7	19578	3866	8073	230	991	570	0.0284900284900285	0.575176589303734
"Diptera"	30	FALSE	"wdadn"	2	19578	3398	8073	164	991	613	0.0203146290102812	0.618567103935419
"Blattodea"	25	FALSE	"dadn"	2.7	49	26	5	0	2	2	0	1
"Blattodea"	26	FALSE	"dadn"	3	49	24	5	0	2	2	0	1
"Blattodea"	27	FALSE	"dadn"	3.5	49	22	5	0	2	2	0	1
"Blattodea"	28	FALSE	"wdadn"	1.5	49	27	5	1	2	2	0.2	1
"Blattodea"	29	FALSE	"wdadn"	1.7	49	26	5	0	2	2	0	1
"Blattodea"	30	FALSE	"wdadn"	2	49	24	5	0	2	2	0	1
"Hymenoptera"	25	FALSE	"dadn"	2.7	15886	5223	5680	1081	491	229	0.190316901408451	0.466395112016293
"Hymenoptera"	26	FALSE	"dadn"	3	15886	4444	5680	823	491	254	0.144894366197183	0.517311608961303
"Hymenoptera"	27	FALSE	"dadn"	3.5	15886	3556	5680	545	491	293	0.0959507042253521	0.596741344195519
"Hymenoptera"	28	FALSE	"wdadn"	1.5	15886	4938	5680	857	491	238	0.150880281690141	0.484725050916497
"Hymenoptera"	29	FALSE	"wdadn"	1.7	15886	4270	5680	633	491	269	0.111443661971831	0.54786150712831
"Hymenoptera"	30	FALSE	"wdadn"	2	15886	3542	5680	431	491	292	0.0758802816901408	0.594704684317719
"Orthoptera"	25	FALSE	"dadn"	2.7	1431	1189	27	6	13	8	0.222222222222222	0.615384615384615
"Orthoptera"	26	FALSE	"dadn"	3	1431	1177	27	5	13	8	0.185185185185185	0.615384615384615
"Orthoptera"	27	FALSE	"dadn"	3.5	1431	1163	27	5	13	8	0.185185185185185	0.615384615384615
"Orthoptera"	28	FALSE	"wdadn"	1.5	1431	1195	27	5	13	7	0.185185185185185	0.538461538461538
"Orthoptera"	29	FALSE	"wdadn"	1.7	1431	1187	27	5	13	7	0.185185185185185	0.538461538461538
"Orthoptera"	30	FALSE	"wdadn"	2	1431	1177	27	5	13	8	0.185185185185185	0.615384615384615
"Coleoptera"	25	FALSE	"dadn"	2.7	3107	449	1698	13	233	135	0.00765606595995289	0.579399141630901
"Coleoptera"	26	FALSE	"dadn"	3	3107	400	1698	8	233	146	0.00471142520612485	0.626609442060086
"Coleoptera"	27	FALSE	"dadn"	3.5	3107	355	1698	7	233	157	0.00412249705535925	0.67381974248927
"Coleoptera"	28	FALSE	"wdadn"	1.5	3107	530	1698	18	233	120	0.0106007067137809	0.515021459227468
"Coleoptera"	29	FALSE	"wdadn"	1.7	3107	482	1698	12	233	124	0.00706713780918728	0.532188841201717
"Coleoptera"	30	FALSE	"wdadn"	2	3107	425	1698	9	233	138	0.00530035335689046	0.592274678111588
"Entomobryomorpha"	25	FALSE	"dadn"	2.7	976	385	193	3	82	68	0.0155440414507772	0.829268292682927
"Entomobryomorpha"	26	FALSE	"dadn"	3	976	357	193	3	82	69	0.0155440414507772	0.841463414634146
"Entomobryomorpha"	27	FALSE	"dadn"	3.5	976	323	193	2	82	71	0.0103626943005181	0.865853658536585
"Entomobryomorpha"	28	FALSE	"wdadn"	1.5	976	410	193	5	82	63	0.0259067357512953	0.768292682926829
"Entomobryomorpha"	29	FALSE	"wdadn"	1.7	976	382	193	3	82	65	0.0155440414507772	0.792682926829268
"Entomobryomorpha"	30	FALSE	"wdadn"	2	976	319	193	2	82	69	0.0103626943005181	0.841463414634146
"Hemiptera"	25	FALSE	"dadn"	2.7	2142	291	878	19	116	72	0.0216400911161731	0.620689655172414
"Hemiptera"	26	FALSE	"dadn"	3	2142	267	878	15	116	77	0.0170842824601367	0.663793103448276
"Hemiptera"	27	FALSE	"dadn"	3.5	2142	225	878	10	116	83	0.0113895216400911	0.71551724137931
"Hemiptera"	28	FALSE	"wdadn"	1.5	2142	336	878	21	116	59	0.0239179954441913	0.508620689655172
"Hemiptera"	29	FALSE	"wdadn"	1.7	2142	296	878	16	116	72	0.0182232346241458	0.620689655172414
"Hemiptera"	30	FALSE	"wdadn"	2	2142	249	878	6	116	79	0.00683371298405467	0.681034482758621
"Lepidoptera"	25	FALSE	"dadn"	2.7	1968	218	1587	47	47	15	0.0296156269691241	0.319148936170213
"Lepidoptera"	26	FALSE	"dadn"	3	1968	198	1587	36	47	19	0.0226843100189036	0.404255319148936
"Lepidoptera"	27	FALSE	"dadn"	3.5	1968	175	1587	28	47	21	0.017643352236925	0.446808510638298
"Lepidoptera"	28	FALSE	"wdadn"	1.5	1968	241	1587	68	47	17	0.0428481411468179	0.361702127659574
