ASV	length
6b37db9e81afb97c056ec7013b9695ee	137
50182b833f8aac149eeecb63d6bfa0c8	136
13a89e0a3c383bb6a1256f01f490f729	138
bf86125bbb323d98894fc46a65afa1e0	138
5a95335e9fd59e04d019ebb6ab6a7988	138
6ba3a1f467a1f23b72586066cdeca1de	138
7c3db49db40d75aa57b1eaadba2d2676	138
cfb58aeecad819f09f1897209aebeb53	138
1ab8d3580847ed4803494281e04a4441	137
166970837fd79449bd1f569b0593bdaf	137
390f753e12bb897b99f96dc659373ff4	137
5be246753746684e19c7d738de18bd70	138
9149fbded0fbeb415ef5138f9fd18be3	137
29274a738db65bb472575c754f0b7992	138
fb64e5dea454ca6858283a996542ecec	138
b36e46eca86b39b5c6634a2aa6c035c5	138
a7150226764c93f69db79b675dbee330	138
76693b3dc5c6135e199532847a1b5881	138
cac55f57b656040ee470cca0a907e2d0	137
58e714e5848fc03182cf7de7e2ae4acb	137
9550ee6f7beceb72564f64d9fc99b429	138
943a44bf0e727c39a88809753739bcd8	138
21b15db66e8d1950540c92f24cd149fa	138
c42ccdc45fa9a0db7e1383bccc2c5f18	138
c0004efecd903a8771a1aea90f919de3	137
f0f4e5c8a8fe26507774b710c7439537	137
ebef40e732f9c40b14c8a524811753f3	137
ea21d0d373613dd6a47e9ca2993c74e4	138
2afc26847566f10acb6c9e285cff80f5	138
067408b9e36c925a77348daa5adb9857	137
65eff4e8da8424251ddb15653fb4e2d2	138
064596396a0b5ad704a4735dc5ba3fbc	137
d117f839216eeeea1df838174e066f5c	137
da3c5d1654280189c839c668e564781b	137
b84eaf80a6ed42e42b4374e61138a3f9	138
d76405c896e6d48084e7065bcc67a26d	137
bc8dc786b96d8a40ca65abd08303b958	137
c61a8e1f8a2d36c0f8b2ab78a88729ea	137
8ef51a488b01df04d55a3e9d709a8d3a	137
75d06deabffc1c599c3dabc5d7750642	137
b8eb2fc71a64266a1e3d236bbb2201a5	137
6e07a8e38c80852479d37c4b74781479	137
ad326ef16f3d62fc1d25fc267fd15875	136
f62872178165320f032d4b4a1ce4541f	137
4ddf02cf88d767259791142facf6fe01	138
c82d92f7fb49b6a404be166191b80482	138
5ea2618f306ce408b49081eba1938618	137
be25a3c29348b34eba6fe4b3a3db5d44	136
ceec2c07e36c3ea45b3bad7fa2a96e80	138
f5d3741af511051f4af5e8b26005f316	138
bab9ad04ac6b4d3a96ceb74fd46ddda3	137
134f3d00fe5f81056207c697a8ccf887	135
01078bcde203fd787e538fcbe66993f1	137
b40c83d981bf0ef83e07e67b7cbd07e4	137
5f49afea4c914df0ec8e383e8073ee63	138
990e327f1658f61cfb4b01f932f786b7	138
9e952cbabf3e8d30f6af6979c12dc308	136
834950ee986cb8cd68a25fd416a35db4	136
78a263df325147345ebe32d2a35fc51b	138
57c379a76a151bccecb6f1c8132037b4	138
03b25b2d90bdb64d96d58dbfa2b82e98	138
2b780f9101fe1725caaf80fa9891e7a1	137
4693ab088ef9c7c74540012ee3382c97	138
ca1f608a234955688ff647194c618fd3	138
04c65ed7d937fcbe6fa2a4d285ca5c11	137
33d0b94498124c86b83426fe96a9acdc	138
fa7d69a2fd2ddd05b279b75778c53225	138
ff045daff668ec096fb1490c3f13dd81	138
628c736fcd2ed0298cb9e11785ae8a9d	137
b5521c5c1a22984667577071199f8153	137
92a8e7ab26cab6f769b789144eb09018	138
a2f2f8e6671486488f273dffaa46b224	138
e83bcc6c5de367b6a4a86a427cba8843	137
5aaacec7d676a1bdac8ccc52871866a1	138
a8e0548ae64de5fe96662c883edd6050	137
8db0159ec6f1eea380e0981b31e57c14	138
66a928e4382a371ec4ffd976fabf6d26	138
d1e0232b53d95a5cb1a1f58f649f4c80	137
ba3d569c357eeb7243f750eff04d9a89	137
ee76c87396ae6cd3e2d9d7a4ed09f62b	138
d224c6a31e7df89e7eb9463532008b96	138
c017d12f213130241211d6d40795bab7	137
301cc1a58888a0ad891469fdd0b8c045	138
ef77d8c4a8f727599796796164a9ed5a	138
598283fefe79cfee83694121a06e3958	138
1b9787f26f72b991a987dab19f8a8fe8	137
1c9c152cfe40a3eb0680448140a66623	138
c7ac46b80883ec2859ada6bfec982e25	137
d0878601a2ccd3ce363af3212302c1b9	136
a00a803bd4ec973eac898f1e4635efca	138
9f18633f82373e35e09b17bdc9c5c062	135
bb038d368adbc8d4d8db50c82f80d8cf	137
65a87fb80f0d16ec657fd077e8f678be	138
81d607bd8d9222419fa8b14f48660670	138
d8b1c8ff787b149344852af4578d53b7	138
56e11dcb4053fc1f26a9eed7b9a914e0	136
bfa5d3e656cde77b894273ddf02d76f8	137
e7bcaba175397e78cfa00319d65317b1	137
3b872e66680daceb454d5ea1dbf1cec1	136
f5cf3d7a6fc8f05af93dcb6c7fec1cd5	137
4c29299fc0d2d24f679f05d00b1d4789	137
bffd0ed83a8d469071777ad4e6a66896	137
9ae4af00bc6235cb6fb78ca1923183f6	137
29d8742db5d0aa1a7ceb67af7e2e5928	137
007a27a90715f4de9976798d59952128	138
f52b4ba79100586a12fa58624ac7a901	137
be2efdedb1e2d5c3e941af7ef0ef49b0	138
bd859fcec5ee3d20f3246c200e48c5c9	138
a159fee366efdb1e00c6c1275fe6b604	136
c5835080b3d8ebe902f2d4be5a4278e5	137
43c5ffa1dad0e340c5952fc7c6b8ab12	137
260b828a174e55071596d13ae7f05c2d	138
44eae1055d44c75b780d2be6cca7db6b	138
e2c91e30f3f718133e427f49a15fcec4	136
ee86958ae7e6a38559eb7b37322ae883	137
d3e16d2f74e4ac233ee71db6e1b6ce80	138
43489158caafe15536e9900925f477e0	136
3de85694fdacddb7592cb9d5a4ae621c	137
6c1163cce0cd96c79839f42b6bd42555	138
b0d76e3eb2b6b55c74cb118757017e03	138
7d3ceadff6be1b0da89adaed550c06ef	137
f276089cbff70f3d5de1f5389d054e2c	138
21c01cb86b1a9d396f0db04dc166f7ea	137
8c093e21c1578a95cd331b52586079f8	138
f0fe6400db5922a236b6d37804d8abe9	138
2874bd196a3320c5cca03cb2dd9b8693	137
298b2fdbc67f88ee1f7464848b4130f9	138
d051ea2850c8ca27f990a8f9f8dbaf29	137
3fda6e98b6b584d28e0acf90368c7c70	137
d8623f865eedabacfcde35e5b7e8def4	138
3a34e5c3c4f3333c3238d3ca54e86ed6	138
5ba31c1bbcb865513c28a2aa23b9b9d6	138
557452587f2d20dacb98ec03df92ed26	137
be0983803d2a550f594e45d4851ef639	137
fa8e317659affef69b24d8e583294e53	138
31a96bf194cbc3ff7d8dbe7c3c82a622	138
f73c5501ea04b3aab6f063ccf72c8565	137
3cc9a06e4d33ebc2c67349cfb6fc8895	137
051e3d3c6fbe175f5f8892390ecaebcf	137
036ac33c85086574083e420e9f928dd2	137
81865802b9219bdde97e3f250b630bfa	137
e9b0415af5c9c1c93fe6abe9be8761a8	137
119875feec36a384096eae72e8e2b2d8	137
2796c680f8c6edcd861f3bc07815d0b9	137
0ca9d4460c7a0293f9ce386db5d0a26d	137
2501b5b23a1eab0a7a0fbb19bbed7605	138
6235519bca41a79d90fc0ca8fd48ddcc	137
b329b7e2f3c35cd8ab2f276f87208a07	137
2dedf90693c039ab0b5c220916addd0b	137
26dfd1c178b84fe13df1f81d51b33421	138
5acbca5a003c2d996b95c20c3f7c4d1f	138
b33d871cf34b462824c8272200d4a555	138
69baacb57f34bf5247d309e6bd545c78	138
0a3e2e74afbad90436232d73e21036df	138
5006b3609de781538dff6dd2d1f5dc40	138
a7648e09dfc476c95e555e6bf3804e8b	137
682e48d4944d54f2a72ca98ee4a2826b	138
288f6957a7b63d7bc1e0e2dbbb3bfa2b	138
c8eaeaa1cf459d77c59a0883598ca675	138
07a13e236c69241d76af05fc9c632367	137
26f4d7d371d123e2a99a278806b28ad9	137
49a9adcaa99089c833105a4cd28c0f1d	137
3541e9adb6906127ad1cbdd380fd541b	137
0f435a1cf5620c0a040149f081a6c8e5	137
b2799708b92fce91d5ee335bb4184f94	136
9658b0541a3c006735e5fcb9a18edce0	137
6049ccf5c70b61f278612c4e4ea6c33e	138
e68bcca6660825c76ffe038499f7e263	138
d63adbf24f9a08ffb450cf8dcb00cd69	138
e107f543e46250a45d0be39577938d00	135
30daa6f3ac880f914df153ef6d99ca73	137
eab18eccfcb6c6c90a9eb502a760ac0d	138
4f158f6e0fca973d49a1c849c909378e	137
dec723b193c4522f94782e1c20d130a9	138
9fe166484509e763e075eb4ab9585b85	137
fc5d439b7b1645591b15b7426b9e2cdb	137
58847c43873282dbe1774300844fb9e6	136
f0f80457a6b83143415555251c37a38f	137
8f3f8a070f97688ef9891f49d133abd9	137
36783cd563e5d18c97ad5b3770cba047	137
b68de0f94468c9796e508f53b5a9616a	138
f91771284da123e4952e3882eb2b5295	137
b9c892bef596d1005e56c5ec97d2ffa7	138
23576fb2aa92c112813f63517a341571	137
99a7efa79de852b4fd86ba14c13085c1	138
874ce578f35d644ef3811aa9f133f4c9	138
bea7548c1935a0aacdefac7216491908	138
196388b84cfe7c5376c86ef2aba1257f	138
bb555c5ccdf546ecba7bd0a23a66eaa5	136
9f095fdbf95803717e3c166b800d8d67	138
ba2aec3b7b1e0424b768ebaa54f367a7	138
88573f28242c0a105a77d69f11a75245	138
fbea9793edc304ea7d24e475f9564a42	137
6355af6767c4a79c2025654ca7eade10	137
b6ad2ba0131bcdc85d88fb69ed773842	138
b662f28a4e80a53dd052f07c5d3dbee9	135
c8e7687c932bd092f0fbfc785d6dc041	138
6b840e2980ee8eb253b9859970c0fb5e	138
3b09aa2828a56f10860e7e7252787237	135
6fbcd3ace270ef342a38c6227666804b	138
bb0b4f38f00abd15576a477aa56ee7b5	137
705d401bf96d619b0042597c12e674cb	137
828c2b53faca2b056c70165cf5868672	137
f9fa04013ee53c3936ba6ae170495874	138
186d1936f5016a6fa34856c1a672c23c	138
2789abe75aaf0cd0737162ad5ca47b6b	138
0ef80a49fa548d78482d4881b851b8cc	136
6ffa7062185052bd8a77528cc5cb8713	137
374924bdeac2eac5e58dff5f89399535	138
0d5680c1505d5bf392dbbf0c48cb1efc	137
21c410e860832bd0e107126f1a122118	138
59f605568fe6141d790da7215599d5ad	138
2964127a4062c536238aed69c5e6f8b4	138
fbb2c7d9d27d8394f4343625ad3d92d5	137
7693c69c5595fae84d2f26125550dde3	137
c4bf56c43c2e72d86e320cefd5fc2347	137
2ac855d233e2f943b5688c6ffb1fa612	137
7add8bf400ddaadf28827f621bb4191b	138
e3923bc0fb79fe591ab549e3e808e8c6	135
6ae815ff5ea74d1cf6acef1424c25d25	137
a35bc5f2cc515d3d3ace060f515e8552	137
22928fc47c3ade588ba33d8dcc2ce6c3	137
cfc5262d97fffb75912b8ea9baba7d24	137
2407a7da4a7076855fe3675a8e8c5c75	138
6d6aebce7d93b811a3063b62cfa06a43	138
84967ef5907e9796ef8fc9280725ef06	137
a62a9caec940a8ac45a5564980e3090b	137
5d7686bfc6787aec16c86e2148c4f537	138
224e9a831dc59f4b7b27b538ea9a82e6	138
68818a4972cb197338f0274c53a69bc5	135
14782c942b0361766ae887da04e21fad	138
1818c987c7a30b7b74334383959178c1	137
f9427f27e5d17210ceee7d226bc098e3	137
3267308f6cdabb473239e01e1f7bc138	138
c2e5af9eccb82943f5f3412284fc6930	137
eec0fd3285c471e741073f74b120e382	137
5fd1261ac374e1bb89bf8226c8c4cd1f	137
22b269da50cfebc86e7fb9debfea3726	137
738b414a13d26d4c505818b94ee12422	138
be52ec27bc150c03bd39ec2f9335dab8	138
10da0d7c8164a70c1498141cffe79cc7	137
b55d6ff8ef8339a89f21d949121dc227	135
a5a3560be53d0e9875f05518055bd330	138
c158679aa30ea0bf73b06fd94f8fa49d	137
7dfd77658deaf847b0b99888c012ccf6	138
4f0287064cea95ddd26813bd47535473	138
e3ae4c15089745e7f5bbde199f8cdaeb	137
8e527293165b6485e472fbc9bc489f54	138
93d3f32ec1f5896a37e2cf039bac6197	138
6bd68c8a54b5fed631ec862b2bde32db	138
424cb9fcbc3b8c38555f001d5ad57622	138
8b6864b5e15b314360df36533b90fe00	138
40ebca4db97d44168989c0dd95393c63	137
0d5f051cf0ebb3a023c34daa6474337f	138
8427fa54ebf1d445a932462ca8eb9a97	138
62c76ac422a015226ba511e57e322dbb	138
f62539444b4806c49cc70146111aeb15	138
45503d4d5095b90d2b7710e4e237e913	138
056d52bb5831cdbb4e43f08af59911eb	138
f468dba79b166465d17278992a885407	137
da77a1aeb2ce0ea7274d0430e828d16e	137
5867f74b91d713a9472595678c0f4990	138
deb83d4fc8283fd02046545bfb328854	136
9cf7c2744eba6b3069ee30095b38215d	137
ca30909d765e42e56e2a7f1c75ef3337	137
8c5b998bea376ba01f53ab1d58ce1557	136
0b17399e75f08bd1fb28b5e26d6e2b68	137
9c4de7fc920636248e2a877a4bfd5b8f	134
278858ca19acf77ff4421b5d2ab54363	135
83a0683490c93ecd06a6e21205f4d0d1	138
2d0218efd4af679fb821d934a4aae2d4	138
f1535a2b51b65e2febaa22d36d77d234	138
8c90ff3d7093d85e9bde09d14576ffe7	135
cde91be9d6f429331d86ef8886cdafb2	138
69f02723a94b27d1c7d73b8fd6b9267b	138
23e88e40ed568cab44423ce42cbb41f2	138
1a68238033ee97adc45fa623d38acbc6	137
fc9f81f10a2ada1a79a912fb0bfa12fb	137
cb5f72b7dfb7ff37f650656f76de353b	136
7cbda7e82711944c3571325e76c145c4	137
a7513c2cb7727ef22d2506990c23c61f	137
9bac9a7363fe386ea239d23304006c25	138
8f59962659e9955e590586400bce4a97	137
4811029cb5f7420e5235d8546c62b185	138
514153724aa1aa0f20aadf519203a036	137
bdf7072d7c451f67226eeff5e2da52ea	137
98da590d5f70b0a1a7b14716ca29ebb4	137
9a600dc4b68e677f13088260480f9fa3	137
293abdb04d466f8e4aee780757763a98	137
b6cd3559ee82022785493cfb5e13cbd8	136
93af2fc361a5a7fb40a6b62c76df8d35	138
dea2db719868a4475185577657c68db4	138
b77799882c04ce8f5c13be38a18012f6	137
4378d283861020ea3760f58f91d6d87c	138
fc11168cfdc6c5476b94f9c665c6af8c	137
06667be7f6a069d72b46489956b28a65	138
cae26752817411ea5c0c33014c464de1	138
68f3181dcc0cec71a5b46da4899ebdc5	138
b74f363581c84e8110a94f25761338f5	137
8fa81acccbc3be0e36f725e70fb5667d	137
9803f5584f6ffcd2b52ac5859387c59f	138
279393c7e9c704ead8aa904ddef9892a	137
f4179ce07dc73669143c54cc5fef3fd9	137
eb323876d11ba984dc48767435d4ab70	136
577e633d8fa776592353074d7998e98b	137
314f8653bf7297ce70aa37e44d967fdf	135
216ca61f9250ebf41e760d9310e9e192	138
1ea51ae0eb22f035fb43723e324c02d6	136
5f23500bb0e58ebdeca2dbace1f90ee5	138
c8a7c6277392af2a2601cabeb77b31e4	138
5eb12f65abce60d128c9180a37d02e72	138
00ec8fde129a46d2708eb388d1cf9a30	138
87eddf0ff72c9aa42a6863bc0d81aed1	138
a05f63b2f8779fae34d86741e9232534	138
6ef21282d3e234e1401952cd50426791	138
238e34f0a9c3784236d720467a50d744	137
dba01ad4bbeeb0ff27680ef89f04cfcb	137
582264803c4cce3fa25a60a90ce4eb13	138
d81f1d6d1cfc7439635fea670631f9ad	138
590b9c4a6d99c272a00543c91f528a6d	137
7e9ca1375a84d01fbabf0cebb496ebbb	138
666490b50431d1a757caff5e4b1f6601	137
234d0748a41c4944b1177d7ddbf130e6	138
685735416ba077647d589e52132a013c	137
7795edcd55bfe049ad973c7edc32c2e7	136
77d9cee1a46cd483132eb6f960da8d8f	138
cf70954072d2fd950e1782a4d5c2bdfc	138
e335816740fba1524b2c779ab0d514b4	138
a75ec65056d7f5c17b87c4d2037272cf	138
f1e3a7f924e7f65e4c3567aef6263288	138
35769f63bd970209a5f1af371eac335a	138
1bb7053c1abcb70b1011246a890e1298	138
9aa982cdcb04da88a58ec01b75d5d7f3	136
69cfd94d9ced8721e8d596a01edc9a07	138
aafffb9627d21dd17c8349080a871a52	138
77770a48860930910d7c1c82a9114666	136
ef8d3b51759db18904c16110d25b3780	138
89e5be02fc0b8356130832ae3589bdfc	138
c41a33ab71be9e4db1d46523e8e05559	138
9c50f43230b1946c8e24d49325da32a3	137
e764362d6b22d0ebbe96886e199b8952	138
e9e88aaefb76a4d73f93a5929c15b161	137
caf1521048546acab72d88a71842c12f	138
28afd45bc91c54260595ae6eadfa21f1	138
7cc2c4ca48be9cec8fcaeac25ce167f4	138
cd6bd8ad00b621b73eb1f000b64fe4a1	138
e693e9816f5ad3f4b0f7d139594e07d2	138
2085a6c88519b137eab1f5b8e17c1a5e	138
194760452c566adc4b304b8349960587	138
aea9f199875dac8a460df35cef363725	137
190f121844cd61ee0c428949820c7889	137
e6f8776806eaf8e0d80e3272fd76351f	137
5bbb152e0aa6703abede51f94bbc5dde	137
cbd93e3cabbb11b092e6d37a512d28f6	137
779bd2eea6053df0db26bcc85a05db6c	137
bb30fc2018ab5e442e18f2e977fe4537	138
57940a356f0b9e4ad39ef680dde4ac28	138
029b864ab73d35394e44620b4677ffcd	137
576063ebed0a6fdba912ad9dc13c8ebe	138
48ecb3f6d5fea75fe3cce84f0acebb96	137
8c63a67b71c2a4df860e09589071cdd8	137
26fb5be2f3ccceb0ad2739914dbc7df5	137
793e0bd8228764d893dde6fc131c33a4	137
392659b14922d0ad79402be71c4eb66e	137
dfc6e2d51b2ff62a2ae795f671f65eaa	137
0eef33ca75c11aa58c671e87f477cc52	137
07f628ae7c5f450a0750ddc0f63c72af	137
2d35357dddb07b497a9dc69847ae46fa	138
c47726c3efc5adcb620885346d0f8d24	135
082e7b3403184bcf7985958de06dc980	138
476058e126d6d8cde78aa5ebff92573a	137
5f087d56d220ee5533f24fd63716e8c1	138
9951ca84bb7d586dbdd6e89b4bb8ebc8	137
79df114c9be8648e463ad4760aaa3cb1	138
997d9ea5e346ad6899ffa6ea8d277fff	138
f370566aec1d3bdb97cccae44052f256	137
3664501d20b8af30937dfdc94d04ca70	138
8c2f89f4f4c5ed692ba06fca1a42f5d5	137
165bb8b426495526b763c8b6a319f3fe	138
5b1a45ad34959a7abfa02744781b95ee	135
9aab580105cc772848bd72a864178680	137
9d5b53c7d2b2a9785bcf5ff94696d8d6	138
b2331de0df63bb1bcc41236ee2ee09d5	138
207b66fabe913e6dcb4df1318dfbdbb0	137
dd46650c0a55c26d5014155ef6901117	138
ce2b4a8756d82ca08b664067721ca018	138
092a81209a4b473ea527178076d65e9a	138
1ed098e3c5a33c4113ec93fc8e48308b	138
3cf2f0b7e8aa142436898e2f0e92a226	137
7cfffca53ca5120c8c7943504c32122d	138
6d23350b069f9e7f4c5c648f27f67227	138
42989af22b61378d0a41a6aee393f24f	138
00a1d38ac601b1911e7d72d5a2753fb6	135
aba42fa43769c46cf7ad04dba590848d	137
ff598b228de9a1b33f1e57fb2509225f	137
04b6977c4bb98db0628f008bf85eb4bd	138
d450e06e69b69e663eb1cb619495d1b4	138
b263b0f4971e23508f92a9703355d97a	138
70cc60ca6fbbb951db1b6a0625bd0a98	136
91b6e477bdabbf11c479c882d28c81f1	137
bcb6ff9702d9a1768a84f8b9bbc80290	137
e69d16e34a87a250a4ea68a552fd5358	137
45b3c8d6a83f1181321a2a6c81d903fb	138
c3a5a8d853e8c870bd13ce7e8f02bfb1	138
9d921e05e5d2450da262117b2ae25968	137
60ae4addb9be00f21a06083f68d50239	138
4decd014653d598aac96b9811bfa8299	138
b9b120154f300e86ca3e3f2f4eb3b8b0	138
c1fcb3ac0573df31be6aa6fc32c30e06	135
d3645bf06f05f082e064507b0b9679a9	136
404b7808c4bfe0dc9d623789c4a3a026	138
434a48e97d1e7893266d55bc8708f8e4	137
9295f0e63498d7829380edb2e38b1c46	138
bd3cb0f71e56ce753004a934b2bdd23a	138
d202e7f77a733f0bb7a406e43e28b7c1	137
f6dd7d3e9929e4c188765d6f362d219a	137
7c680367858f5066e0846eb0ab14d560	137
05dab6584cd13ad32de9b94866937c40	138
8c62c9ab99d9a63de62124723baf43f1	137
ab4fc017ab92c4f424276cf6075a88ff	137
aa0d084e07fb2a19e6eec7b6fd1337fc	138
c3deca659bc8f2c225ccaf379c0f57f5	138
ba84ef6dcb57e2c0a5673b58e9a65652	137
9af442caad29b87a129db78d471857a6	138
37d33afc1444bd97ed96564b7a7185fa	135
c36de2433326de7e2200791ec32b0b63	137
6f0fa99ef7b3c79d9e0f248482593447	138
ff619a89cc7c4915b7852dfeb14a8609	138
aca3b90b9e8f5da9e7c2f2753916cd4c	137
5619574216160c2c3499db87a5d00ebe	138
0857f3f8f6a8107928aad04742b6bd61	138
225e170d5c8d2c5131f68d7195263f9f	138
a5cf3021e03fa03cb5cddfca5511675c	137
a4ca20229749c9d2452487aaa7eb0e1a	138
77a7ffbe8371570cfe6790c5452a2db5	138
4fc000c8fd031af5f045a08fed6fb136	136
213cc3d658026eccf5da6ddcaab17c69	137
7928627e8f8f1ed3a5d25e5c422d27b8	136
07758c18e815fb8763c8d96100a91e41	138
e6a365fd7bdee5302d30003594a02d14	138
a0a9b2262bb12cb81185d1713fefe44b	137
542caf97a7c67acf225deaec536835ef	138
63ed15bb087fe19512b9a6ec4a0e0092	138
b0c51f9c7ae369eb7cc7dfaf5a60a632	138
75f5a655316e19209d25cb4c642b8646	137
1d59333e4c33a239a2534697d38fc9c8	137
d6d7a985ebd909ee7f47c8b45ff18ef7	137
2ab9138c1ca57606f383f5b942d39e19	137
94b4100066d27e2bed41411bc5a2b537	138
80e21baeec0df478a739dd92cd70687f	137
8d31bafd4ed241672ca508234761e4e2	138
4a7dbefcd5901375be4b80ef45fb4fb6	137
7fc0df5356e74933bd024cbfc6afbd86	137
d43f86b259f37b814427cd10304ea378	137
b224b10b9086d2b748c20ec05f1ac2fa	137
465f7ce09823370b5d8410de7cce37da	138
a11a4484518b51868ebc7ea4243b4cb2	138
399905ec103179b225723c0487470e88	138
d4edcc7ad5ea29f12fd3ae290fc20bda	138
fe75bfef658e53cedaa407fc4100fb38	137
9678408e5d152ade09355ccf0c07d5e9	138
1306f4fb88bf37acd8d3686a0ea8b754	138
ca86219e79f0647f3aaa576014631c71	138
d09f756e152786e5e8f16a039214a6ed	136
04d64eb13c2f58720a96229edabc0a09	138
30f58f32dd98f2f8f1e497c2bb5d434c	138
7c8d8e3cacecc73f1bad678dfe893152	137
426597097a57cb8c0e515a983e37f0c7	137
a3399cbd93cf296556c8a8528dcdb9bf	138
789411f96f1e7f91cf32948654281dbc	138
51abdeb5fc7f9b426e5eb40f087e6b61	137
905b070c5ee7c9c326cab6695d9d5deb	138
ec98e4a328140a5e854a5ac5f4d0bbd3	138
186faf3fd643600761b888c862207984	138
5e6fd213d3a9960151a3f93c3a0a3f43	138
89bd0f48af83ff5fa9ace7a70fb53987	138
d3443e225c85ce1e4724bc17d93d6b5c	136
15e53c107076baf6904b257059c3b63d	138
c60d65a26d665fb335ecafb8cfc78121	138
a14d2b0a8ac89b248cb7525ca297c165	137
196a9e8cf354aaf9a2bdb43ee00e0fad	137
8b83b40f49ea7157e3e63eb8ad228f31	138
28b0500c8c7fee764ccdf8d14b990f22	137
d0b0136548a66933ac3db62aec39c968	136
dbe3d5ed6f796980db6e4149f1f76134	136
2013dcf27bcf8c7c02cdb7163ebe9c11	138
890d2fa76ef7141bb4655f3e0cb48467	137
4a706cd7f970412a16eb8c8e2293e71c	138
f5a6c25c5a0322740638c83b4d67509b	137
4de09a3884e33dbfe72725ad6e1a4c44	138
fca803d1a43da86cbf54845c69189ca6	137
e14687c1478863daf17a6257f0e7451e	138
cc323e8d34bcf6432acb600c1d12c804	136
94e4c5b9eae5549ca9550d04aa666ce3	136
a6059c1928ad9009a5c4e0bd42759b45	138
da707c781dd0c52a66dcf92bd25a28c0	137
f9c542ee732a81f062d4c03f9a4dd97f	138
c4d37883da677d7b390bca86b42f2afb	137
53fbd4134172cd5b79b2069380b5d51e	138
9c56535eaba595061e13edd5ee3c14a0	137
d8125ddfc0094e1f76cb448df677856a	137
b1ded57e6aca0a5f931a7ca3f765a3f8	137
1d4891418b30362099fad39751fc5ba3	138
06869086e44074d03f3442243adbd10e	138
f7c663cf168ab5080594d7dfe661cecd	138
14a35228235a151984e809bb6b3661b6	138
25202e0cdbe1a8f3c12cd65622f71d88	138
9640f5ba7db13f7e542ecd947c2dff4d	138
ef3b988fbb59730c3137e7b754b8048c	137
a375c8f0b6cd3b130471775e83f62679	138
f70c70e801cb5eb9c5ec5c3a6383ba97	138
d1361d94bf8819cde8b623f458dbd81f	138
e2e086b9568da52db920b226d60f7c36	137
a56eb306549495da1c6fb580f0368346	137
ce19ab760eb37739c8389f9bc0531dab	138
0eea02d84f370ad343ad66512129c277	138
2a5cc06b9494c7d396c44546a27bc94f	138
4240a1977d743535485207f60d0d8b2e	137
1376cb12c960892af397b10594207d10	137
965824975aa86b3e2e1c01eb6f6f83f7	138
05da1f6780e17fff2744b521b7be8dee	138
b55fef312932c5b143a96b38a6a81033	138
ae4ebdbc289cf07d2afc96697d29adc3	138
6050c9ec4da7c369ab4914c53bfac570	137
b236555794868b51316e9c148cea3af3	136
2beb6899a6fe4c183d2ee485dbead284	137
8661d45a35dde964ef37851bddceb718	137
0ea91f0c0829adcac936a3f6dd320e96	137
523279aa2d9c3e7221ba73059c158542	137
0c006431ebfe22df2240ab82888e2705	138
ab379578c0bb01ec6436a344b72da773	138
a79c6a5e6223c431db7d4812379dc70c	138
6600d235abb1aff7a05e8410ebf57493	137
67cc2d9b416bd3daefae87ce443ffb7c	138
42f2613cf7f7a07073d585b47c366de4	138
5d43d6e961dc3f4773457a7e526fa213	138
d50d3cdd9ab8954a8779b84ee49e3d6f	138
4aeac165e707e87e8410d0747d73646b	138
b1f3660a9e03bcd5f2b91c4a70a7ef76	138
2906e7e23647d50c341b59701077b5a9	137
d2f5f70579952624695bc837f4ffe892	138
475c987da0c4076ba726d28e5fac8d56	138
7652b09b5614896170b556d81c63f968	138
452b3028c5e40d05fc961f2718cc7070	137
4d37bfdb536b8bdf1faa4ce962c2bdbd	138
6c6e9315842ce7e1146d7c6e1f56bb16	138
5394a551413cedca32a1a53040e9cf4f	138
eea300220a991a47ee297a9e6b483194	138
75959ba1ed89bd9208ec61683a7fa638	137
cb5a2c0446e78a0609c0d3248f505f51	138
3245f5c750f8cfabcfd1505af135a47b	138
dc166fc7e4df7a32670d5a26caf8232e	138
720bdda50f91b5361be61342f01f2b34	137
a0e8d0f94196e535f4fa8c1e7a393360	137
ddfadc273682eac49544dc457c6cefac	137
8c94fa022a4c9c99ff4c98195e7c524d	138
27008d82c1630720e4354098a74f725e	137
e4599fcda2106d05fdf1137cbc474592	138
16186cddbc9eeb199e1cda92136407fb	138
783b6780ae3abe4d3099815bab64417f	138
60246e703b6f85b1911db72aa40df9d2	138
ea299ec2eb19661208a541e38e1c1adf	137
e06d13001dd47697998697e37ba704cd	138
8a2d2cec56d027690bc399bfab2f9bf6	137
d478963033ada17b90013d35708a6515	138
716a33260d80ed616e449c3f3895f637	138
5b9cad5b7a2075780086df9321724c2b	138
38a1b0dcde98964e71ef80a47bab47d9	138
17a8333025c68e70459106cd2680688b	137
e0eabcf7d402665d2a92c4f08368a32c	138
ee775067a3b087570cc3fccc251fbbbc	136
5d31890c40265777e1bad720eb564700	137
b609c6ae870365cd45f985d8632cae8d	138
0b6c119893e85f117a96756128fdcd8f	137
45010e1b74931e9513ac0a046fdec579	138
3453953efd40317b563115dce822c571	137
e94e93b43cd37606756896445e80941b	137
1e1e302de9d1b419a0027ef56ac27c78	138
c73db4c3bfdeb10317ad9d0c424e3629	138
09b1c0e298a9cdae337333d9663e7fa7	138
c16691728a2eab99ff0b93883442a4d4	135
b078848405b7f6c8c2de93557f4d3979	135
1a10237077e742cb2034464fb10bfbc0	137
5980a163c7f891af1048ff3d84d2ff01	137
